generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
13,644.2712,624.0184,567.0317,844.3731,827.8654,748.4689,647.5151,565.0224,242.7435,690.6730,618.0580,396.2367,844.6443,838.9077,755.8195
14,644.2712,632.9567,563.3990,844.3731,837.0548,756.4921,663.1118,575.8662,246.7481,690.6730,634.9927,416.9594,844.6443,840.3943,766.4668
15,668.2813,633.9800,480.9324,844.3731,838.4883,760.3778,663.1118,571.0873,254.0794,693.9480,648.9680,441.2898,844.6443,841.8239,798.4466
16,668.2813,635.6043,563.3990,844.3731,836.8420,774.0295,663.1118,584.2564,308.3752,693.9480,642.2022,270.2686,844.6443,842.7479,825.6797
17,668.2813,633.3022,563.3990,858.6695,840.4052,774.0295,663.1118,586.5885,254.0794,693.9480,665.2015,315.8280,844.6443,843.4871,824.7111
18,668.2813,622.0503,467.3179,858.6695,841.2305,774.0295,709.9182,610.8869,254.0794,693.9480,628.2022,335.3695,844.6443,840.3109,786.5803
19,668.2813,620.3934,452.8963,858.6695,841.1216,774.0295,709.9182,604.8882,262.8196,693.9480,663.8470,481.8379,846.1111,837.7467,755.3389
20,668.2813,629.6498,468.5387,858.6695,845.3752,774.0295,709.9182,625.0877,246.7481,693.9480,667.5923,554.4633,846.1111,839.5115,765.8697
21,668.2813,646.1555,563.3990,858.6695,843.9429,774.0295,709.9182,638.7908,254.0794,693.9480,677.6072,554.5975,846.1111,839.5065,796.2614
22,668.2813,653.0372,576.4935,858.6695,851.3671,824.5143,709.9182,664.1133,356.6025,693.9480,675.4874,566.5989,846.1111,832.8258,741.2875
23,668.2813,656.5277,617.2869,858.6695,854.4033,774.0295,709.9182,642.8383,459.6657,693.9480,673.9833,555.7464,846.1111,837.2370,754.3349
24,668.2813,657.6634,576.4935,858.6695,854.4369,761.4126,709.9182,678.0058,459.6657,693.9480,687.6447,582.1653,846.1111,836.9076,767.3581
25,668.2813,649.7954,568.9251,858.6695,856.4160,817.4780,709.9182,670.1392,512.5202,693.9480,683.1708,560.4554,846.2543,844.7991,800.8017
26,668.2813,658.6392,576.4935,858.6695,857.1279,824.4790,709.9182,672.1875,459.6657,693.9480,684.7395,626.3869,846.2543,839.4503,697.3886
27,668.2813,652.1561,576.4935,858.6695,858.0976,844.3731,709.9182,676.3389,459.6657,693.9480,675.3675,554.4633,846.2543,833.7277,733.3304
28,668.2813,650.0457,576.4935,858.6695,857.7470,841.1374,709.9182,673.9122,459.6657,693.9480,673.3977,512.1686,846.2543,829.8950,644.4979
29,668.2813,642.3402,421.2099,858.6695,857.1104,841.1374,709.9182,674.9804,512.5202,693.9480,675.4231,554.4633,846.2543,824.9791,644.3052
30,668.2813,648.7830,441.5342,858.6695,858.6695,858.6695,709.9182,674.3865,512.5202,715.0329,686.7312,586.7765,846.2543,830.4542,726.2507
31,668.2813,648.6378,467.3179,858.6695,857.5053,800.4623,718.1627,689.2862,459.6657,715.0329,682.5323,625.1416,846.2543,828.1228,690.3060
32,668.2813,645.8373,467.3179,858.6695,857.8112,833.2907,718.1627,687.7835,512.5202,715.0329,689.3511,626.3869,846.2543,829.3281,705.1872
33,668.2813,655.0736,576.4935,858.6695,858.0329,841.1374,718.1627,675.3381,467.9102,715.0329,700.3210,555.5431,846.2543,818.6158,686.8755
34,668.2813,652.2621,576.4935,858.6695,855.3568,775.7780,718.1627,674.7427,459.6657,727.3589,713.1989,693.9480,846.2543,826.7265,684.2906
35,668.2813,655.5957,467.3179,858.6695,855.8278,816.6586,718.1627,691.3282,512.5202,748.0337,708.6683,530.4360,846.2543,824.1537,713.0368
36,668.2813,642.7808,556.9438,858.6695,856.0961,844.3731,718.1627,707.0970,513.0426,748.0337,709.0003,575.5483,846.2543,818.6218,586.6207
37,668.2813,658.1163,576.4935,858.6695,856.1895,796.0530,718.1627,693.5585,503.8767,748.0337,713.1109,607.9861,846.2543,819.4876,658.9099
38,668.2813,647.4987,467.3179,858.6695,855.5103,805.5365,718.1627,693.2522,520.7647,748.0337,700.7653,478.1882,846.2543,824.9888,606.5267
39,668.2813,638.8104,467.3179,858.6695,854.9667,766.8545,762.3250,684.5240,467.9102,748.0337,708.7940,479.5058,846.2543,823.6463,643.9565
40,668.2813,646.9545,421.2099,858.6695,852.7420,767.1022,762.3250,689.8336,467.9102,748.0337,725.3287,537.9086,846.2543,829.9462,706.9431
41,706.8446,643.3273,467.3179,858.6695,854.6380,775.7780,762.3250,690.6757,520.7647,748.0337,736.4989,659.7978,846.2543,828.7713,668.7216
42,706.8446,643.2312,421.2099,858.6695,853.0888,793.2776,762.3250,717.8573,520.7647,748.0337,738.3011,599.8117,846.2543,806.0674,685.7088
43,706.8446,624.6331,421.2099,858.6695,851.6536,796.9105,762.3250,742.4712,520.7647,748.0337,728.3248,608.5337,846.2543,826.8057,637.3769
44,706.8446,652.0789,513.4930,858.6695,850.5667,774.0295,762.3250,744.2170,520.7647,748.0337,710.9897,529.5176,846.2543,827.8296,726.2507
45,706.8446,677.0304,467.3179,858.6695,852.3169,829.1170,762.3250,734.8998,520.7647,748.0337,726.5331,523.1472,846.2543,827.0683,726.2507
46,706.8446,681.4789,463.0088,858.6695,855.8128,827.1672,762.3250,736.1437,519.7946,748.0337,725.5018,574.7106,846.2543,824.9263,681.4473
47,706.8446,686.3632,505.8811,858.6695,855.7438,809.4226,762.3250,744.4856,583.9315,748.0337,719.6538,521.3553,846.2543,831.5147,776.0084
48,706.8446,687.5652,605.1979,858.6695,855.6160,841.1374,762.3250,755.1892,583.9315,748.0337,737.8366,608.5490,846.2543,824.6383,740.8594
49,706.8446,686.8162,615.0567,858.6695,855.0709,775.7780,762.3250,740.9177,583.9315,748.0337,742.5979,678.9289,846.2543,820.0384,655.5053
50,706.8446,685.7243,505.8811,858.6695,855.0739,833.1143,762.3250,744.4856,583.9315,748.0337,732.4106,628.5626,846.2543,826.4826,673.9305
51,706.8446,684.9489,459.7731,858.6695,856.0961,844.3731,762.3250,751.6214,583.9315,748.0337,737.0762,605.5277,846.2543,832.0978,700.6414
52,706.8446,686.9320,615.0567,858.6695,857.5258,844.3731,762.3250,737.3499,583.9315,748.0337,729.6897,608.5490,846.2543,831.0119,698.5717
53,706.8446,692.9257,569.8402,858.6695,855.8505,844.3731,762.3250,722.3001,519.7946,748.0337,738.4003,608.5490,846.2543,832.2304,726.2507
54,706.8446,690.7194,615.0567,858.6695,857.2801,844.3731,762.3250,721.6303,519.7946,748.0337,731.5841,608.5490,846.2543,832.4975,720.3977
55,706.8446,692.7617,615.0567,858.6695,856.6680,844.3731,762.3250,740.9177,583.9315,748.0337,727.8555,523.7845,846.2543,826.0761,680.1752
56,706.8446,679.1651,505.8811,858.6695,856.2545,820.6633,762.3250,730.1788,467.9102,748.0337,732.5996,525.3514,846.2543,838.8920,782.5811
57,706.8446,673.1952,459.7731,858.6695,856.2722,838.8809,762.3250,745.0492,528.5544,748.0337,733.0016,529.9882,846.2543,838.8920,782.5811
58,706.8446,675.0377,505.5483,858.6695,853.9496,768.4125,762.3250,729.2788,537.1626,760.1710,718.4651,524.6384,846.2543,834.0244,718.3125
59,706.8446,680.1683,541.7533,858.6695,851.0893,762.5841,764.5771,743.2479,519.7946,760.1710,723.4632,508.5764,846.2543,833.7401,740.8849
60,706.8446,667.7824,521.8436,858.6695,854.2769,833.1143,764.5771,736.2023,519.7946,760.1710,724.9436,498.8252,846.2543,828.0949,726.2507
61,706.8446,656.9125,505.8811,858.6695,855.0915,816.6586,764.5771,725.3888,519.7946,760.1710,744.0899,642.6886,846.2543,825.1466,697.3477
62,706.8446,661.0543,459.7731,858.6695,856.7895,833.1143,764.5771,738.9622,564.9270,760.1710,745.6271,680.4725,846.2543,829.4328,684.6518
63,706.8446,670.9970,505.8811,858.6695,856.7422,805.1930,764.5771,748.6796,545.8015,760.1710,751.7950,613.5300,846.2543,818.8330,630.7478
64,706.8446,681.4997,551.9860,858.6695,855.3360,806.3669,764.5771,747.4751,564.9270,760.1710,752.4748,680.4725,846.2543,826.2615,687.1523
65,706.8446,684.1946,615.0567,858.6695,855.3967,806.3669,764.5771,760.6038,583.9315,760.1710,750.2713,588.6605,846.2543,822.8736,705.3396
66,706.8446,664.2435,400.8216,858.6695,855.2611,774.0295,764.5771,739.0555,564.9270,760.1710,758.6756,714.0751,846.2543,816.9757,687.0781
67,706.8446,655.9029,459.7731,858.6695,854.8161,737.4851,764.5771,749.6362,616.0691,760.1710,746.5140,555.8462,846.2543,822.1979,673.9428
68,706.8446,660.1788,448.1494,858.6695,855.6097,834.3475,764.5771,749.7263,616.0691,760.1710,750.4359,680.4725,846.2543,830.2960,720.3977
69,706.8446,678.5319,505.8811,858.6695,853.7542,793.1802,764.5771,742.1907,547.9275,760.1710,750.5962,613.5300,846.2543,835.4967,672.3489
70,706.8446,669.8032,468.9631,863.7821,855.6657,811.6633,764.5771,749.2047,589.9887,760.1710,753.6273,681.4837,846.2543,838.1629,752.5708
71,706.8446,673.3346,505.8811,863.7821,848.6812,741.9510,764.5771,740.7955,615.0551,760.1710,749.3760,638.4482,846.2543,824.1856,623.2657
72,706.8446,670.0222,459.7731,863.7821,855.6874,833.1143,764.5771,736.4828,551.9322,777.6906,747.2080,613.5300,846.2543,825.4312,675.4662
73,706.8446,676.4867,493.7197,863.7821,850.4040,735.8611,764.5771,730.7925,551.9322,777.6906,739.8123,546.5502,846.2543,828.3328,670.1502
74,706.8446,681.0683,505.8811,863.7821,854.7978,773.2475,764.5771,737.8454,551.9322,777.6906,729.3242,397.1398,846.2543,832.4001,662.5335
75,706.8446,674.1359,505.8811,863.7821,857.0753,761.6584,764.5771,726.4238,500.0478,777.6906,702.8702,478.5189,846.2543,820.9693,668.8429
76,706.8446,672.6023,590.2085,863.7821,849.5034,750.3948,764.5771,732.9908,551.9322,777.6906,730.0431,546.8144,846.2543,827.9587,726.2507
77,706.8446,677.9822,505.8811,863.7821,853.8367,708.4078,764.5771,737.6389,589.9384,777.6906,752.0734,498.2847,910.7885,836.8284,782.5811
78,706.8446,677.8528,505.8811,863.7821,858.7417,750.4187,764.5771,745.4734,551.9322,777.6906,758.0135,567.0147,910.7885,836.4658,726.2507
79,706.8446,667.3626,459.7731,863.7821,860.3632,808.9758,764.5771,731.4463,593.1205,777.6906,767.6067,624.2201,910.7885,838.1561,694.8134
80,706.8446,664.1848,505.8811,863.7821,861.6845,808.9758,764.5771,730.2759,551.9322,777.6906,763.0293,559.1947,910.7885,836.7272,718.3125
81,706.8446,657.0956,449.1939,863.7821,863.3318,852.5233,764.5771,747.7723,616.0691,777.6906,765.7635,642.9017,917.5939,844.3807,676.9418
82,706.8446,669.3255,505.8811,863.7821,863.3318,852.5233,764.5771,735.9828,551.9322,777.6906,764.0796,647.9968,940.3410,869.4411,718.3125
83,747.3996,670.2789,505.8811,863.7821,861.1029,814.5693,764.5771,744.1105,551.9322,777.6906,767.3214,630.0384,940.3410,893.8515,782.5811
84,747.3996,659.1368,483.4912,863.7821,862.2059,852.5233,764.5771,755.5064,612.0644,777.6906,766.4755,630.0384,940.3410,877.9984,718.3125
85,747.3996,667.9726,505.8811,863.7821,859.9664,761.5783,764.5771,743.7860,616.0691,777.6906,769.0427,702.9731,947.1464,886.0029,718.3125
86,747.3996,663.1028,459.7731,863.7821,861.3349,808.9758,764.5771,744.6653,551.9322,777.6906,768.5469,603.4659,947.1464,893.7571,737.4276
87,747.3996,657.6727,499.4190,863.7821,855.7538,714.3518,764.5771,742.8128,570.1850,777.6906,766.2168,667.7296,947.1464,892.1695,726.2507
88,747.3996,713.4427,485.6066,863.7821,859.2929,750.4187,764.5771,742.4722,551.9322,777.6906,773.5983,647.7936,947.1464,898.8132,690.4632
89,747.3996,733.5302,585.6831,863.7821,861.7165,808.9758,764.5771,733.2602,573.6102,777.6906,769.8911,658.2473,947.1464,899.6782,690.4632
90,747.3996,724.6881,515.8657,863.7821,862.4311,852.5233,764.5771,734.4218,547.9275,784.5048,767.0825,662.8812,947.1464,903.8527,714.7955
91,747.3996,733.1045,658.0548,863.7821,862.6562,852.5233,764.5771,723.4736,547.9275,795.3690,768.8568,636.9277,947.1464,918.6148,720.4002
92,747.3996,733.1714,615.0567,863.7821,861.2653,794.2359,764.5771,733.2842,500.0478,795.3690,766.2522,631.0343,947.1464,934.0344,795.5615
93,747.3996,739.5083,658.0548,863.7821,860.7216,808.9758,764.5771,731.7614,612.0644,795.3690,759.9841,630.0384,947.1464,938.7703,790.6925
94,747.3996,733.2528,592.0427,863.7821,860.6918,844.3731,764.5771,739.4530,551.9322,795.3690,783.8156,648.5795,947.1464,941.8490,785.3934
95,747.3996,717.9091,579.7381,863.7821,861.8133,808.9758,764.5771,737.7233,505.3493,795.3690,783.0292,605.0442,947.1464,942.9074,823.8539
96,795.2562,715.9778,615.0567,863.7821,860.6011,808.9758,764.5771,742.5032,551.9322,795.3690,766.9653,562.2644,947.1464,943.6763,862.2980
97,795.2562,728.9603,505.8811,863.7821,861.8926,825.5999,764.5771,724.7987,551.9322,795.3690,773.2264,630.0384,947.1464,936.5569,815.1843
98,795.2562,735.7999,615.0567,863.7821,860.7667,825.5999,764.5771,711.7411,538.3058,795.3690,768.6300,492.6836,947.1464,936.6468,836.2844
99,795.2562,741.6879,528.5849,863.7821,855.6831,772.0986,764.5771,713.9636,500.0478,795.3690,781.2446,631.0343,947.1464,931.8696,772.8053
100,795.2562,753.0280,495.3410,863.7821,855.8158,750.4187,764.5771,720.1776,500.0478,795.3690,780.9948,631.0343,947.1464,932.7582,847.5536
101,795.2562,776.3786,648.0702,863.7821,856.3320,774.5560,764.5771,731.7057,551.9322,795.3690,769.6530,631.0343,947.1464,937.5516,847.5536
102,795.2562,779.4250,662.9132,878.0785,859.1958,808.9758,764.5771,734.0697,551.9322,795.3690,770.6995,631.0343,947.1464,939.5703,819.9105
103,795.2562,788.2925,662.9132,878.0785,859.9397,808.9758,764.5771,729.8663,493.8823,795.3690,772.1991,631.0343,947.1464,924.9110,652.9064
104,795.2562,775.7792,521.1247,878.0785,862.6133,852.5233,764.5771,724.9428,500.0478,795.3690,760.5014,562.2644,947.1464,931.6908,832.3905
105,795.2562,781.9598,699.1214,878.0785,857.5468,781.5483,779.9765,723.9848,551.9322,795.3690,759.4953,545.2104,947.1464,937.3933,825.7165
106,795.2562,779.2663,653.7916,878.0785,859.8554,808.9758,779.9765,724.1035,551.9322,795.3690,765.6507,580.2884,947.1464,930.1753,772.8053
107,795.2562,778.1307,634.3994,878.0785,863.7540,781.5483,779.9765,715.5604,383.4716,795.3690,767.7222,590.4281,947.1464,922.5294,796.8317
108,795.2562,779.4919,645.4643,878.0785,864.9531,676.0240,779.9765,751.7761,594.4499,795.3690,761.8767,598.6844,947.1464,930.8939,789.7125
109,795.2562,782.8988,705.9113,878.0785,870.8624,773.6436,829.7177,732.0457,319.1929,795.3690,758.6061,630.0384,947.1464,936.8366,847.5536
110,795.2562,783.5862,705.9113,878.0785,875.2800,852.5233,829.7177,733.2269,439.5570,795.3690,769.6193,626.6533,947.1464,944.0734,887.6659
111,795.2562,776.2112,705.9113,878.0785,873.6276,808.9758,829.7177,751.5127,551.9322,795.3690,774.2813,561.2321,947.1464,944.7822,917.5939
112,795.2562,779.9767,662.9132,878.0785,873.0577,766.9650,829.7177,786.8913,631.4685,795.3690,764.0456,630.0384,947.1464,935.1436,823.9652
113,795.2562,787.4965,705.9113,878.0785,875.8518,852.5233,829.7177,804.9134,630.6333,795.3690,753.6900,637.8302,947.1464,944.7822,917.5939
114,795.2562,790.0143,705.9113,878.0785,877.2207,863.7821,829.7177,817.0964,643.6021,795.3690,762.6180,537.8097,947.1464,941.9246,771.3857
115,795.2562,789.0355,662.9132,878.0785,877.5066,863.7821,829.7177,822.4389,681.2097,795.3690,778.7378,702.9731,947.1464,945.5883,898.7943
116,795.2562,773.4074,584.3814,878.0785,875.6874,852.5233,829.7177,819.6817,681.2097,795.3690,785.9615,702.9731,947.1464,944.9972,898.7943
117,795.2562,780.4361,584.3814,878.0785,875.2818,795.4295,859.2644,819.7362,551.9322,795.3690,787.2471,630.0384,947.1464,940.0072,712.1456
118,795.2562,778.4211,662.9132,878.0785,875.7911,863.7821,859.2644,810.0403,551.9322,795.3690,778.6676,646.9976,947.1464,932.4830,827.1870
119,795.2562,772.1880,521.1247,878.0785,875.7524,790.3690,859.2644,820.6399,681.2097,795.3690,784.1033,630.0384,947.1464,937.8280,827.2835
120,795.2562,762.2567,444.6504,878.0785,877.7925,863.7821,859.2644,814.3947,681.2097,795.3690,771.5744,630.0384,947.1464,928.9172,812.4919
121,795.2562,769.3664,521.1247,878.0785,878.0785,878.0785,859.2644,829.8364,776.5595,795.3690,774.3417,503.0332,947.1464,936.4143,791.0513
122,795.2562,779.5307,705.9113,878.0785,878.0785,878.0785,859.2644,835.0361,829.7177,795.3690,776.5344,639.3134,947.1464,927.5002,804.5997
123,795.2562,783.4389,654.2405,878.0785,876.0770,863.7821,859.2644,848.7326,657.6903,795.3690,779.8989,559.0982,947.1464,929.9194,761.9952
124,795.2562,777.8654,641.9885,878.0785,876.9348,863.7821,859.2644,840.1761,612.1252,795.3690,774.4595,630.0384,947.1464,929.8149,761.9952
125,795.2562,767.5785,507.6296,878.0785,877.5066,863.7821,859.2644,854.3216,612.1252,795.3690,779.3479,631.0343,947.1464,936.7211,812.6130
126,795.2562,780.4816,662.9132,878.0785,877.2207,863.7821,859.2644,837.4005,657.6903,795.3690,780.1599,664.4452,947.1464,939.6593,847.5536
127,795.2562,779.0858,662.4694,878.0785,875.5944,787.5801,859.2644,857.5579,773.9387,795.3690,780.2365,573.6555,947.1464,941.4900,847.5536
128,795.2562,787.8087,705.9113,878.0785,875.5285,807.7638,859.2644,843.1385,657.6903,795.3690,784.7345,643.7419,947.1464,939.8957,828.3594
129,795.2562,786.0710,662.9132,878.0785,875.3699,811.0936,859.2644,853.8809,657.6903,795.3690,777.3118,638.3137,947.1464,931.8622,754.9663
130,808.0664,786.9058,662.9132,878.0785,873.9586,808.9758,859.2644,834.3199,587.3756,795.3690,785.0099,702.9731,947.1464,936.0338,815.3994
131,808.0664,786.5202,625.4683,878.0785,874.3204,818.8436,859.2644,839.2864,657.6903,795.3690,782.4336,702.9731,947.1464,936.8953,800.1577
132,808.0664,792.4791,705.9113,878.0785,875.5659,852.5233,859.2644,839.1070,657.6903,795.3690,780.9919,702.9731,947.1464,932.3167,830.4617
133,808.0664,798.4242,705.9113,878.0785,876.6488,863.7821,859.2644,820.0700,596.7635,795.3690,782.1668,658.7515,947.1464,931.1181,810.2527
134,808.0664,802.1150,705.9113,878.0785,873.9114,792.3189,859.2644,835.1882,614.9196,795.3690,778.9532,630.0384,947.1464,935.2853,825.7165
135,808.0664,802.0558,718.7215,878.0785,875.6516,842.5130,859.2644,825.0937,623.0393,795.3690,782.0443,605.3935,947.1464,941.7503,880.3823
136,808.0664,799.7971,718.7215,878.0785,876.5466,858.6695,859.2644,838.4940,627.0440,795.3690,784.6907,631.0343,947.1464,936.9400,847.5536
137,808.0664,800.7296,675.7234,878.0785,870.8961,778.4334,859.2644,819.6887,560.9020,795.3690,793.5681,727.6340,947.1464,938.6530,847.5536
138,808.0664,796.1818,675.7234,878.0785,869.4205,759.9426,859.2644,829.8454,596.7635,795.3690,774.6584,554.3634,953.9605,940.2729,803.5274
139,808.0664,797.1151,675.7234,878.0785,870.6881,823.0585,859.2644,836.5733,609.1525,795.3690,771.5327,562.2644,953.9605,934.5070,795.4339
140,808.0664,797.9751,718.7215,878.0785,865.7217,769.4639,859.2644,825.5011,627.0440,795.3690,769.7479,657.8578,953.9605,941.1703,847.5536
141,808.0664,799.6177,711.5095,878.0785,871.0594,807.7638,859.2644,838.4236,594.3267,795.3690,778.5670,630.0384,953.9605,932.7879,812.4919
142,808.0664,780.6459,511.5451,878.0785,869.7805,808.9758,859.2644,822.3588,627.0440,795.3690,770.7960,584.5731,953.9605,935.5543,794.6876
143,808.0664,790.2644,675.7234,878.0785,873.0898,833.1358,859.2644,807.4587,657.6903,795.3690,781.5473,630.0384,953.9605,927.9054,825.7165
144,808.0664,782.5112,675.7234,878.0785,868.4171,750.4187,859.2644,807.1834,627.0440,795.3690,771.2978,630.0384,953.9605,941.3170,847.5536
145,808.0664,791.2645,675.7234,878.0785,863.1465,625.4462,859.2644,804.6916,613.8963,795.3690,767.5466,630.0384,953.9605,943.2110,811.9772
146,808.0664,791.2599,682.4990,878.0785,866.4693,750.4187,859.2644,823.5068,596.7635,795.3690,760.4330,562.2644,953.9605,946.6207,847.5536
147,808.0664,788.5164,675.7234,878.0785,864.3387,711.3691,859.2644,808.0367,627.0440,795.3690,774.3063,580.6260,953.9605,950.0556,874.6255
148,808.0664,778.2785,675.7234,878.0785,855.3503,704.5030,859.2644,832.9384,627.0440,795.3690,752.7586,511.5840,953.9605,947.9311,847.5536
149,808.0664,789.4823,675.7234,878.0785,859.2933,695.4741,859.2644,839.1830,459.9156,795.3690,758.3662,630.0384,953.9605,937.1282,756.3427
150,808.0664,797.4468,718.7215,878.0785,867.4609,808.9758,859.2644,816.6829,583.1914,795.3690,778.5406,631.5849,953.9605,944.3798,803.6128
151,808.0664,792.5346,675.7234,878.0785,867.0155,783.3299,859.2644,827.7455,627.0440,795.3690,774.9659,565.1600,953.9605,949.3474,882.9615
152,808.0664,790.9272,718.7215,878.0785,866.8188,761.5120,859.2644,828.9778,585.0275,795.3690,764.7054,511.5840,953.9605,948.5784,832.6147
153,808.0664,793.2012,690.2215,878.0785,871.1945,808.9758,859.2644,830.4311,627.0440,795.3690,754.4493,565.2431,953.9605,945.5297,854.1622
154,808.0664,794.9294,675.7234,878.0785,867.7110,665.4951,859.2644,839.8590,627.0440,795.3690,759.2447,467.9363,953.9605,942.1679,847.5536
155,808.0664,789.0971,675.7234,878.0785,869.1728,806.3669,859.2644,853.5264,657.6903,795.3690,773.6853,630.0384,953.9605,943.3327,780.9987
156,808.0664,786.5631,580.0020,878.0785,875.6266,852.5233,859.2644,836.0531,594.3267,795.3690,751.0485,408.0732,953.9605,948.4786,880.0139
157,808.0664,789.4436,718.7215,878.0785,871.6256,734.1813,859.2644,826.1861,627.0440,795.3690,761.3802,510.4528,953.9605,938.7900,810.1225
158,808.0664,794.0552,638.2785,878.0785,875.1889,830.6349,859.2644,826.8743,586.8166,795.3690,763.6428,479.5541,953.9605,944.0398,819.3061
159,808.0664,791.1692,675.7234,878.0785,873.2930,780.3805,859.2644,834.8612,627.0440,795.3690,772.2693,630.0384,953.9605,942.7539,786.3217
160,808.0664,789.9531,675.7234,878.0785,875.0781,807.7638,859.2644,824.9152,627.0440,795.3690,772.2556,562.2644,953.9605,944.1671,760.1113
161,808.0664,789.8520,594.9552,878.0785,874.4698,808.9758,859.2644,783.0846,585.7267,795.3690,757.5684,574.4646,953.9605,945.0660,847.5536
162,808.0664,780.5322,675.7234,878.0785,872.2831,757.6679,859.2644,779.3277,627.0440,795.3690,760.5461,516.7011,953.9605,941.2367,812.4526
163,808.0664,783.6977,657.4795,878.0785,870.8630,766.9650,859.2644,778.3934,421.2670,795.3690,751.5127,570.8072,953.9605,941.6809,690.4632
164,808.0664,790.8164,718.7215,878.0785,869.3203,776.9083,859.2644,790.1160,459.9156,804.0043,768.2458,562.2644,953.9605,943.6184,847.5536
165,808.0664,794.4230,648.7191,878.0785,874.9525,852.5233,859.2644,777.2221,592.3932,804.0043,766.5030,434.6840,953.9605,947.5434,841.5297
166,808.0664,794.1711,647.0625,878.0785,872.2619,785.2501,859.2644,808.4603,609.3715,804.0043,763.6076,562.2644,953.9605,947.2422,859.8591
167,808.0664,779.0951,660.8804,878.0785,872.9731,804.4556,859.2644,804.3324,620.7170,804.0043,757.5617,630.0384,953.9605,950.3865,893.4697
168,808.0664,779.1066,455.1820,878.0785,874.7051,806.4459,859.2644,821.4075,623.0393,804.0043,764.1897,444.4985,953.9605,945.0066,730.8828
169,808.0664,782.3516,511.5451,878.0785,875.6266,852.5233,859.2644,825.4750,559.6037,804.0043,779.4501,481.3242,953.9605,946.3094,847.5536
170,808.0664,775.2986,533.9350,878.0785,871.4455,754.2851,859.2644,834.9927,595.1874,804.0043,762.8911,532.0679,953.9605,945.7379,847.5536
171,808.0664,771.8623,573.6461,878.0785,873.2429,840.7492,859.2644,820.8648,411.5982,827.3771,782.1483,630.0384,953.9605,946.7057,806.1692
172,808.0664,779.2287,533.9350,878.0785,873.7844,800.3944,859.2644,818.9804,627.0440,827.3771,765.0671,552.6518,953.9605,945.5928,827.5358
173,808.0664,792.7254,675.7234,878.0785,876.9955,852.5233,859.2644,849.4949,657.6903,827.3771,754.9281,466.2667,953.9605,943.2743,839.3136
174,808.0664,772.8801,490.7099,878.0785,874.7418,764.1611,859.2644,843.7408,657.6903,827.3771,781.6154,584.5880,953.9605,945.7656,805.1991
175,808.0664,761.4166,533.9350,878.0785,876.4237,852.5233,859.2644,857.5579,773.9387,827.3771,802.9937,638.6737,953.9605,939.6913,804.6841
176,808.0664,790.8152,675.7234,878.0785,876.6488,863.7821,859.2644,845.4634,657.6903,827.3771,812.9056,638.6737,953.9605,942.6783,824.4300
177,808.0664,785.9646,675.7234,878.0785,875.0005,821.2169,859.2644,830.4311,627.0440,827.3771,810.3917,584.5880,953.9605,940.6346,781.1466
178,808.0664,781.5956,533.9350,878.0785,872.5110,808.0735,859.2644,851.2014,657.6903,827.3771,818.6691,600.9719,953.9605,942.2721,847.5536
179,808.0664,773.6585,511.5451,878.0785,871.6059,782.2297,860.3314,836.8312,657.6903,827.3771,822.3140,673.9066,953.9605,935.7171,783.7815
