generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
19,553.9452,550.2539,523.1844,814.2654,808.5862,727.5528,742.0653,728.7382,556.8402,642.0791,640.0941,611.3464,832.7772,832.1804,817.8563
20,553.9452,552.7148,523.1844,814.2654,805.5542,683.1977,742.0653,725.8495,590.6485,642.0791,642.0791,642.0791,832.7772,832.1804,817.8563
21,553.9452,551.4844,523.1844,814.2654,789.1367,727.5528,742.0653,732.2269,631.5999,642.0791,640.8498,611.3464,832.7772,824.4975,763.8036
22,553.9452,552.7148,523.1844,814.2654,814.2654,814.2654,742.0653,730.5626,590.6485,670.5286,641.9878,611.3464,832.7772,825.0632,777.9455
23,553.9452,546.5858,493.0023,814.2654,810.7969,727.5528,742.0653,730.7206,572.6566,670.5286,645.8974,642.0791,832.7772,825.6020,729.8567
24,553.9452,549.4470,510.2513,814.2654,814.2654,814.2654,742.0653,739.0749,667.3056,670.5286,667.3989,642.0791,832.7772,831.5835,817.8563
25,553.9452,549.3691,470.3040,814.2654,805.8566,727.5528,742.0653,731.7629,594.9700,670.5286,668.5733,624.6472,832.7772,832.1804,817.8563
26,553.9452,547.8167,493.0149,814.2654,807.3284,727.5528,742.0653,732.2521,607.2009,670.5286,666.3152,612.9167,832.7772,832.1804,817.8563
27,553.9452,553.9452,553.9452,814.2654,810.7969,727.5528,742.0653,730.0884,631.5999,670.5286,670.5286,670.5286,832.7772,832.1804,817.8563
28,553.9452,552.0168,523.1844,814.2654,814.2654,814.2654,742.0653,722.0149,572.1999,670.5286,670.5286,670.5286,832.7772,824.0862,645.3433
29,553.9452,551.4844,523.1844,814.2654,814.2654,814.2654,742.0653,724.8267,596.5451,670.5286,670.5286,670.5286,832.7772,829.6385,784.1504
30,553.9452,551.6067,523.1844,814.2654,814.2654,814.2654,742.0653,742.0653,742.0653,670.5286,662.1557,461.2070,832.7772,832.1804,817.8563
31,553.9452,545.8322,490.8762,814.2654,814.2654,814.2654,742.0653,724.1833,555.5937,670.5286,670.5286,670.5286,832.7772,832.1804,817.8563
32,553.9452,552.5927,520.1333,814.2654,810.7969,727.5528,742.0653,737.6467,631.5999,670.5286,662.0957,461.2070,832.7772,832.7772,832.7772
33,553.9452,551.4844,523.1844,814.2654,810.7969,727.5528,742.0653,734.8957,631.5999,670.5286,668.7397,625.8076,832.7772,832.1804,817.8563
34,553.9452,552.1975,510.2513,814.2654,810.7969,727.5528,742.0653,737.6467,631.5999,678.3715,668.5992,615.9506,832.7772,832.1804,817.8563
35,583.8846,550.9342,510.2513,814.2654,810.7969,727.5528,742.0653,721.9062,595.7668,678.3715,669.8172,639.5229,832.7772,832.4941,825.6993
36,583.8846,548.5062,466.9740,814.2654,810.7969,727.5528,742.0653,742.0653,742.0653,678.3715,673.2057,662.0285,832.7772,832.1804,817.8563
37,583.8846,558.8495,462.7814,814.2654,812.6014,772.6669,742.0653,730.8704,572.6566,678.3715,670.3866,639.6990,832.7772,832.7772,832.7772
38,583.8846,575.9952,523.1844,814.2654,807.3284,727.5528,742.0653,737.6467,631.5999,678.3715,667.4289,593.8030,832.7772,825.9584,677.2270
39,583.8846,581.6017,526.8118,814.2654,807.3284,727.5528,742.0653,742.0653,742.0653,678.3715,671.1545,606.6073,832.7772,823.0496,677.2270
40,583.8846,583.8846,583.8846,814.2654,814.2654,814.2654,742.0653,737.6467,631.5999,678.3715,667.8805,607.3958,832.7772,821.6695,761.0715
41,583.8846,583.8846,583.8846,814.2654,807.3284,727.5528,742.0653,728.5276,614.2567,678.3715,673.4947,622.8284,832.7772,830.0476,817.8563
42,583.8846,583.8846,583.8846,814.2654,802.0857,683.1977,742.0653,736.9530,614.2567,678.3715,678.3715,678.3715,832.7772,831.5835,817.8563
43,583.8846,582.6542,553.1238,814.2654,804.1437,727.5528,742.0653,736.9530,614.2567,680.0540,678.4388,678.3715,832.7772,831.5835,817.8563
44,583.8846,582.2426,555.8335,814.2654,812.8845,779.7448,742.0653,742.0653,742.0653,680.0540,671.6351,627.1285,832.7772,828.1662,765.1165
45,583.8846,583.8846,583.8846,814.2654,803.8599,727.5528,742.0653,742.0653,742.0653,680.0540,674.0370,615.9506,832.7772,832.7772,832.7772
46,583.8846,583.8846,583.8846,814.2654,794.7510,675.6594,742.0653,734.3262,631.5999,680.0540,674.0699,621.6109,832.7772,832.1804,817.8563
47,583.8846,581.5499,525.5165,814.2654,789.9718,643.4929,742.0653,737.5137,628.2759,680.0540,677.8024,627.1285,832.7772,832.1804,817.8563
48,583.8846,579.3088,520.8685,814.2654,785.0370,616.2859,742.0653,726.8988,583.8341,680.0540,672.2235,615.9506,832.7772,832.1804,817.8563
49,583.8846,580.6216,553.1238,814.2654,781.5032,593.7795,742.0653,733.2281,631.5999,680.0540,663.0741,605.1363,832.7772,825.3615,677.2270
50,591.9868,579.6926,532.5047,814.2654,787.9068,582.4621,742.0653,712.6543,588.2076,680.0540,677.2644,645.1830,832.7772,830.5510,817.8563
51,591.9868,581.4927,545.0968,814.2654,777.8567,576.6710,742.0653,715.7622,588.2076,680.0540,673.4406,583.1644,832.7772,831.5835,817.8563
52,591.9868,577.7867,490.2430,814.2654,788.3357,601.5842,742.0653,716.6915,590.5318,680.0540,675.6718,645.1830,832.7772,825.9584,677.2270
53,591.9868,580.4169,539.1064,814.2654,769.8049,601.5842,742.0653,694.8253,545.2693,680.0540,672.7108,587.4544,832.7772,830.3899,817.8563
54,591.9868,580.6997,486.6958,814.2654,781.2506,601.5842,742.0653,715.2570,613.4092,680.0540,678.6592,645.1830,832.7772,832.7772,832.7772
55,591.9868,572.2418,467.4008,814.2654,791.6618,576.6710,742.0653,732.6106,616.1621,680.0540,667.6561,562.7108,832.7772,819.8447,677.2270
56,668.2389,580.4588,522.4147,814.2654,799.4535,683.1977,742.0653,714.2154,586.2207,680.0540,675.4159,633.8424,832.7772,812.7420,645.3433
57,668.2389,581.0799,477.8734,814.2654,790.0145,709.7503,742.0653,720.6039,586.2207,680.0540,677.2644,645.1830,832.7772,818.2596,677.2270
58,668.2389,607.0447,480.1308,814.2654,800.4217,683.1977,742.0653,718.2184,572.3825,680.0540,677.1356,641.9633,832.7772,824.3673,652.3723
59,668.2389,648.7709,518.2914,814.2654,810.7969,727.5528,742.0653,737.0292,616.1621,680.0540,674.3214,606.4807,832.7772,815.7854,680.6507
60,668.2389,666.0420,644.6569,814.2654,801.7080,683.1977,742.0653,737.6467,631.5999,680.0540,674.4747,645.1830,832.7772,818.7875,739.3636
61,668.2389,664.3250,576.0835,814.2654,814.2654,814.2654,742.0653,731.8264,596.5585,680.0540,677.0661,606.6073,832.7772,791.2892,572.7145
62,668.2389,665.1814,644.6569,851.9867,808.0701,683.1977,742.0653,742.0653,742.0653,680.0540,680.0540,680.0540,832.7772,815.1108,635.2353
63,668.2389,665.4771,599.1938,851.9867,804.8179,579.3185,742.0653,734.4010,550.4577,680.0540,678.6592,645.1830,832.7772,820.4194,679.8474
64,668.2389,662.5132,597.0151,851.9867,809.7354,683.1977,742.0653,742.0653,742.0653,680.0540,674.5594,612.4299,832.7772,819.9362,663.4808
65,677.9567,663.9924,575.9412,851.9867,821.0383,643.4929,742.0653,740.7323,708.7394,680.0540,678.6592,645.1830,832.7772,811.1601,607.6056
66,677.9567,664.7800,594.2060,851.9867,829.1656,643.4929,742.0653,742.0653,742.0653,680.0540,677.2644,645.1830,832.7772,820.2530,607.6056
67,677.9567,670.8510,644.6569,851.9867,840.6292,643.4929,742.0653,742.0653,742.0653,680.0540,676.6644,595.3128,832.7772,829.0681,784.8119
68,677.9567,653.3859,550.9695,851.9867,847.0093,727.5528,742.0653,724.3909,631.5999,680.0540,676.0891,645.1830,832.7772,832.1804,817.8563
69,677.9567,666.4363,599.4641,851.9867,816.9156,721.8142,742.0653,742.0653,742.0653,680.0540,667.2041,606.6073,832.7772,821.1604,645.3433
70,677.9567,659.5115,553.6502,851.9867,837.0546,727.5528,744.6395,742.1683,742.0653,680.0540,676.1289,627.0055,832.7772,829.1962,817.8563
71,677.9567,669.0982,553.6502,851.9867,825.3257,683.1977,744.6395,737.9438,718.4572,680.0540,675.0080,627.7328,832.7772,825.0553,742.5834
72,677.9567,672.4774,553.6502,851.9867,848.5975,767.2577,744.6395,735.5963,634.1740,680.0540,674.7949,577.9563,832.7772,825.9845,774.6855
73,677.9567,635.9142,553.6502,851.9867,837.0546,727.5528,744.6395,714.0290,575.2307,680.0540,673.5565,555.1266,835.0710,830.7236,817.8563
74,677.9567,654.2057,540.7172,851.9867,830.5817,565.7294,744.6395,728.6326,634.1740,680.0540,677.4840,645.1830,835.0710,810.1899,677.2270
75,677.9567,659.7892,540.9726,851.9867,815.8645,683.1977,744.6395,731.3836,634.1740,694.0172,675.0433,610.5645,835.0710,818.2905,677.2270
76,677.9567,669.2759,539.4294,851.9867,842.0320,727.5528,744.6395,731.3836,634.1740,694.0172,668.1587,488.4848,835.0710,819.5844,653.0538
77,677.9567,677.9567,677.9567,851.9867,842.2932,727.5528,744.6395,740.2208,634.1740,694.0172,661.3923,567.2213,835.0710,831.2427,756.5783
78,681.9061,671.5514,540.9726,851.9867,847.0093,727.5528,744.6395,731.4991,634.1740,694.0172,671.9103,566.7763,835.0710,834.3824,817.8563
79,681.9061,651.9107,528.8118,851.9867,840.7296,727.5528,744.6395,729.3004,607.5032,694.0172,690.2749,645.1830,835.0710,834.2906,817.8563
80,681.9061,656.1890,491.7146,851.9867,843.9407,727.5528,744.6395,724.5591,634.1740,694.0172,694.0172,694.0172,835.0710,833.0052,817.8563
81,681.9061,664.0456,478.0222,851.9867,844.7690,727.5528,744.6395,735.7232,632.1997,694.0172,690.2653,614.1846,835.0710,833.0052,817.8563
82,681.9061,681.4322,677.9567,851.9867,841.1160,727.5528,754.3760,735.7985,634.1740,694.0172,694.0172,694.0172,835.0710,832.4373,769.2295
83,681.9061,662.7790,505.9633,851.9867,825.3257,683.1977,754.3760,736.7483,634.1740,694.0172,683.2666,584.9194,835.0710,833.6938,817.8563
84,694.9282,682.4270,681.9061,851.9867,842.0320,727.5528,754.3760,740.1978,634.1740,710.6933,682.2553,614.1846,835.0710,830.1951,764.8180
85,694.9282,687.5315,604.2865,851.9867,845.5005,727.5528,754.3760,748.4553,652.2542,720.7284,692.5593,614.1846,835.0710,828.0686,677.2270
86,694.9282,691.2283,641.4952,851.9867,842.0320,727.5528,754.3760,749.9368,694.2281,720.7284,692.4867,614.1846,835.0710,833.2693,817.8563
87,694.9282,677.5375,562.3227,851.9867,847.0093,727.5528,754.3760,753.0659,721.6230,720.7284,696.6541,604.5829,835.0710,830.8449,763.8496
88,694.9282,689.7399,604.2865,851.9867,839.1811,727.5528,754.3760,745.5388,643.9106,720.7284,712.1709,670.4523,835.0710,833.6938,817.8563
89,694.9282,693.3656,681.9061,851.9867,840.9856,727.5528,754.3760,727.8643,643.9106,720.7284,717.7887,694.0172,835.0710,831.5344,798.3015
90,694.9282,694.9282,694.9282,851.9867,847.0093,727.5528,754.3760,739.5294,569.1509,720.7284,720.7284,720.7284,835.0710,831.6361,817.8563
91,694.9282,681.5895,542.7445,851.9867,812.1678,727.5528,754.3760,745.0682,626.4336,720.7284,720.7284,720.7284,835.0710,834.3824,817.8563
92,697.3597,691.3998,604.2865,851.9867,837.0546,727.5528,754.3760,728.9672,579.0489,720.7284,719.0440,678.6172,835.0710,833.7099,818.0580
93,739.3235,697.0190,604.2865,851.9867,837.0546,727.5528,754.3760,749.9574,643.9106,720.7284,719.0440,678.6172,835.0710,829.5249,730.8483
94,739.3235,707.4517,604.2865,851.9867,830.8911,697.8994,754.3760,736.1482,630.0762,720.7284,719.0440,678.6172,835.0710,831.6280,817.8563
95,739.3235,734.1932,611.0676,851.9867,829.4417,727.5528,754.3760,748.2164,600.3851,720.7284,717.3595,678.6172,835.0710,832.3166,817.8563
96,739.3235,727.6521,582.0458,851.9867,837.0546,727.5528,754.3760,743.8244,601.0511,720.7284,719.6188,692.9871,835.0710,832.3166,817.8563
97,739.3235,729.4807,611.0676,851.9867,822.7928,727.5528,754.3760,745.5388,643.9106,720.7284,719.0440,678.6172,835.0710,823.9364,647.6371
98,739.3235,710.4197,569.1038,851.9867,822.3769,683.1977,754.3760,732.7905,572.8044,720.7284,713.8773,636.2830,835.0710,826.9029,677.2270
99,739.3235,723.9327,611.0676,851.9867,817.1373,683.1977,754.3760,719.3888,525.6254,720.7284,720.7284,720.7284,835.0710,833.0052,817.8563
100,739.3235,734.1932,611.0676,851.9867,831.8566,683.1977,754.3760,732.2232,591.0576,720.7284,719.0440,678.6172,835.0710,810.5600,607.6056
101,739.3235,713.6723,611.0676,851.9867,838.3359,672.8734,754.3760,744.5859,643.9106,720.7284,718.5836,667.1082,835.0710,829.3072,759.8358
102,739.3235,728.7722,603.7987,851.9867,846.9539,763.8889,754.3760,742.9325,645.7192,720.7284,717.5033,640.1003,835.0710,828.5347,757.7364
103,739.3235,723.7588,606.7179,851.9867,837.0546,727.5528,754.3760,748.4486,643.9106,720.7284,719.0440,678.6172,835.0710,833.6938,817.8563
104,739.3235,710.9475,570.1742,851.9867,837.0546,727.5528,754.3760,742.1849,643.9106,720.7284,701.8147,623.5111,835.0710,830.9228,731.3654
105,739.3235,723.9327,611.0676,851.9867,844.2082,727.5528,754.3760,726.8479,618.5007,720.7284,710.0573,634.4774,835.0710,830.8904,730.5559
106,739.3235,723.9327,611.0676,851.9867,844.6513,727.5528,754.3760,734.9606,600.3851,720.7284,711.8932,664.7790,835.0710,829.9223,740.7825
107,739.3235,697.6838,540.9726,851.9867,845.3540,745.1204,754.3760,733.5176,643.9106,729.0692,707.2708,630.5346,835.0710,833.0052,817.8563
108,739.3235,719.9396,555.5045,851.9867,847.0093,727.5528,754.3760,736.1223,584.9673,729.0692,711.9343,622.9589,835.0710,817.6521,647.6371
109,739.3235,706.9939,590.3136,851.9867,847.8261,747.9722,754.3760,749.9574,643.9106,729.0692,686.2475,562.6447,835.0710,830.2014,764.9760
110,739.3235,708.8957,540.9726,851.9867,822.9677,683.1977,754.3760,737.0372,610.6108,729.0692,711.3889,548.1483,835.0710,823.0702,726.9690
111,739.3235,700.6258,531.2500,851.9867,822.9392,694.2072,754.3760,736.3639,635.4685,729.0692,723.8082,647.9960,835.0710,833.0052,817.8563
112,739.3235,705.4828,540.9726,851.9867,830.6572,683.1977,754.3760,736.6282,600.3851,729.0692,717.6360,602.9032,835.0710,824.9150,677.2270
113,739.3235,713.1949,540.9726,851.9867,821.6445,591.1668,754.3760,729.8804,600.3851,729.0692,719.5320,649.2367,835.0710,829.9984,777.1163
114,739.3235,728.1514,588.2787,851.9867,825.1287,678.2723,754.3760,725.0154,643.9106,729.0692,722.6826,649.2367,835.0710,831.8395,805.9280
115,739.3235,728.1514,588.2787,851.9867,799.7106,683.1977,754.3760,716.6372,617.2398,729.0692,729.0692,729.0692,835.0710,830.6077,757.9172
116,739.3235,734.1932,611.0676,851.9867,835.2804,683.1977,772.2532,737.4167,643.9106,729.0692,725.8759,649.2367,835.0710,835.0710,835.0710
117,739.3235,718.6062,477.9036,851.9867,816.7999,683.1977,772.2532,742.0250,600.3851,729.0692,716.2960,649.2367,835.0710,834.3824,817.8563
118,739.3235,734.1932,611.0676,851.9867,837.5624,727.5528,772.2532,744.2375,624.9630,729.0692,716.2960,649.2367,835.0710,825.2238,649.2044
119,739.3235,716.3408,549.5256,851.9867,847.0093,727.5528,772.2532,761.6635,620.6715,729.0692,711.8100,599.7173,835.0710,832.5010,808.9851
120,739.3235,725.0355,611.0676,851.9867,837.0546,727.5528,772.2532,757.5671,643.9106,729.0692,711.5375,620.9197,835.0710,834.9217,831.3380
121,739.3235,721.1290,540.9726,851.9867,841.0829,727.5528,772.2532,761.0832,661.7877,729.0692,705.3879,523.4020,835.0710,822.8671,618.7588
122,739.3235,713.4010,604.2865,851.9867,840.9079,727.5528,772.2532,767.4969,653.3456,729.0692,704.1085,623.7238,835.0710,810.2902,654.3426
123,739.3235,690.1264,540.9726,851.9867,849.3538,786.1643,772.2532,767.8345,661.7877,729.0692,708.5396,566.3281,835.0710,814.5619,677.2270
124,739.3235,725.4785,611.0676,851.9867,851.9867,851.9867,772.2532,765.4768,602.8444,729.0692,725.8759,649.2367,835.0710,831.1181,766.4858
125,739.3235,739.3235,739.3235,851.9867,830.4568,727.5528,772.2532,763.4159,661.7877,729.0692,718.5910,591.6660,835.0710,828.0686,677.2270
126,739.3235,731.9103,611.0676,851.9867,840.9079,727.5528,772.2532,745.4038,653.3456,729.0692,719.4893,649.2367,835.0710,826.0341,647.3104
127,739.3235,723.9327,611.0676,851.9867,835.9513,727.5528,772.2532,765.4768,602.8444,729.0692,729.0692,729.0692,835.0710,826.1002,673.4147
128,739.3235,729.0630,611.0676,851.9867,837.0546,727.5528,772.2532,763.4159,661.7877,729.0692,708.9994,605.0969,835.0710,821.7549,677.2270
129,739.3235,726.5371,547.9216,851.9867,835.5458,727.5528,772.2532,772.2532,772.2532,729.0692,709.3429,635.0727,835.0710,822.8327,665.5622
130,739.3235,726.3441,543.0949,851.9867,842.0320,727.5528,772.2532,765.2938,635.9914,729.0692,719.8704,649.2367,835.0710,814.6922,647.6371
131,739.3235,732.0708,611.0676,851.9867,843.0014,683.1977,772.2532,763.4159,661.7877,729.0692,724.2022,649.2367,835.0710,826.9261,761.0381
132,739.3235,737.2010,686.2619,851.9867,847.0093,727.5528,772.2532,760.8591,587.0281,729.0692,713.3923,649.2367,835.0710,820.9129,647.6371
133,739.3235,733.2598,587.7323,851.9867,837.6722,727.5528,772.2532,767.8345,661.7877,729.0692,722.6326,647.9849,835.0710,832.8559,817.8563
134,777.0448,730.5718,611.0676,851.9867,840.0828,727.5528,772.2532,759.9254,634.6715,729.0692,716.2605,606.6067,835.0710,826.0361,677.2270
135,777.0448,729.7985,569.1038,851.9867,839.6620,727.5528,772.2532,767.8345,661.7877,729.0692,729.0692,729.0692,835.0710,823.6457,677.2270
136,777.0448,743.9111,578.6939,851.9867,847.2467,792.7367,772.2532,765.6050,661.7877,729.0692,729.0692,729.0692,835.0710,832.3166,817.8563
137,777.0448,762.9969,629.5472,851.9867,847.0093,727.5528,772.2532,753.6714,639.1066,729.0692,724.2982,664.6324,835.0710,810.2066,594.6197
138,777.0448,759.3917,629.3301,851.9867,808.6245,683.1977,772.2532,754.0524,661.7877,729.0692,724.0871,649.2367,835.0710,826.2536,677.2270
139,777.0448,770.3505,648.7889,851.9867,834.8143,727.5528,772.2532,742.2594,618.2622,729.0692,704.9544,580.5569,835.0710,833.0497,784.5394
140,777.0448,766.7843,648.7889,851.9867,829.7192,727.5528,772.2532,758.6596,653.3456,729.0692,704.0225,591.6660,835.0710,828.0686,677.2270
141,777.0448,766.2169,634.6040,851.9867,840.9079,727.5528,772.2532,763.4159,661.7877,729.0692,721.0780,609.1207,835.0710,825.3143,677.2270
142,779.9443,751.2215,585.8385,851.9867,819.2243,683.1977,772.2532,772.2532,772.2532,729.0692,718.8771,599.7173,835.0710,831.1365,806.6194
143,779.9443,765.7685,550.1402,851.9867,822.8528,637.0085,772.2532,756.8445,653.3456,729.0692,707.9148,533.4297,835.0710,826.0029,677.2270
144,779.9443,769.1790,701.9619,851.9867,844.1584,727.5528,772.2532,765.1100,639.0528,729.0692,710.4252,649.2367,835.0710,815.6031,677.2270
145,779.9443,771.4532,615.4890,851.9867,842.0320,727.5528,772.2532,753.6276,661.7877,729.0692,717.1008,599.0238,835.0710,808.3163,629.1669
146,779.9443,772.5884,743.7449,851.9867,847.0093,727.5528,772.2532,767.8345,661.7877,729.0692,722.6300,656.8274,835.0710,823.9650,677.2270
147,779.9443,773.7841,625.9410,851.9867,840.7960,696.6548,772.2532,758.4104,647.1148,729.0692,729.0692,729.0692,849.0341,830.8270,801.0811
148,779.9443,779.9443,779.9443,851.9867,836.3240,709.2869,772.2532,768.3669,675.0967,729.0692,725.8759,649.2367,849.0341,822.6062,647.6371
149,779.9443,774.8140,651.6884,851.9867,842.6496,727.5528,772.2532,758.8474,602.5703,729.0692,725.8759,649.2367,858.7324,827.1425,661.6002
150,779.9443,773.6674,651.6884,851.9867,833.4584,683.1977,772.2532,769.5021,703.4777,729.0692,717.4130,597.3286,858.7324,843.0215,804.5939
151,779.9443,767.1610,588.6194,851.9867,835.6986,709.2869,772.2532,765.0909,653.3456,729.0692,710.6228,591.6660,858.7324,848.1514,700.8884
152,779.9443,765.0282,651.6884,851.9867,842.0320,727.5528,772.2532,767.8345,661.7877,729.0692,718.6163,649.2367,858.7324,852.3445,806.8877
153,779.9443,751.2515,625.9410,851.9867,835.5458,727.5528,772.2532,758.9973,661.7877,729.0692,718.5313,591.6660,858.7324,856.6586,806.8877
154,779.9443,767.7751,651.6884,851.9867,840.2578,683.1977,772.2532,763.4159,661.7877,729.0692,716.9775,649.2367,858.7324,858.7324,858.7324
155,779.9443,778.4724,743.1491,851.9867,842.0320,727.5528,772.2532,755.0070,618.2622,729.0692,719.4893,649.2367,858.7324,858.7324,858.7324
156,779.9443,769.6838,651.6884,851.9867,847.0093,727.5528,772.2532,761.7031,608.3547,729.0692,725.9903,652.0959,858.7324,858.7324,858.7324
157,783.6772,774.9633,651.6884,851.9867,829.2264,727.5528,772.2532,772.2532,772.2532,729.0692,722.6906,649.2367,858.7324,854.4013,804.5939
158,783.6772,763.3973,548.9259,851.9867,851.9867,851.9867,772.2532,767.8345,661.7877,729.0692,725.8759,649.2367,858.7324,858.7324,858.7324
159,783.6772,778.9931,711.3708,851.9867,832.1681,683.1977,772.2532,757.4921,642.9725,729.0692,719.2383,642.9598,858.7324,845.9220,700.8884
160,783.6772,752.7447,576.9287,851.9867,832.8844,655.9907,772.2532,760.8166,596.8050,729.0692,729.0692,729.0692,858.7324,844.5277,700.8884
161,783.6772,777.5549,726.6044,851.9867,838.8484,727.5528,772.2532,768.0158,666.3191,729.0692,719.4893,649.2367,858.7324,846.9039,671.2985
162,783.6772,760.4694,576.9287,851.9867,842.0320,727.5528,772.2532,760.7312,661.7877,729.0692,723.7540,649.2367,858.7324,847.9047,804.5939
163,783.6772,749.2478,543.1167,851.9867,842.5101,727.5528,772.2532,763.4120,661.6904,729.0692,719.4893,649.2367,858.7324,854.4013,804.5939
164,783.6772,758.8674,576.9287,851.9867,849.7541,796.1722,772.2532,772.2532,772.2532,729.0692,719.4893,649.2367,858.7324,856.5668,804.5939
165,783.6772,775.4073,576.9287,851.9867,837.0546,727.5528,772.2532,772.2466,772.0883,729.0692,722.6826,649.2367,858.7324,858.7324,858.7324
166,783.6772,744.9899,506.8337,851.9867,828.3759,727.5528,772.2532,761.0472,602.5703,729.0692,723.0270,649.2367,858.7324,858.7324,858.7324
167,783.6772,775.4073,576.9287,851.9867,821.6077,657.1697,772.2532,763.1480,655.0897,729.0692,722.6826,649.2367,858.7324,858.7324,858.7324
168,783.6772,738.9507,506.8337,851.9867,823.9984,695.0159,772.2532,756.1980,615.5255,729.0692,724.9376,667.6224,858.7324,854.4013,804.5939
169,783.6772,767.1374,576.9287,851.9867,844.0252,777.2270,772.2532,738.8757,618.2622,729.0692,722.1762,636.5749,858.7324,856.5668,804.5939
170,783.6772,743.2383,535.3971,851.9867,812.7155,575.5411,772.2532,740.3450,615.9484,729.0692,729.0692,729.0692,858.7324,851.2616,780.2397
171,783.6772,753.5805,515.9793,851.9867,827.8966,727.5528,772.2532,754.5787,661.7877,729.0692,722.6826,649.2367,858.7324,846.2878,671.2985
172,783.6772,765.9026,576.9287,851.9867,821.4104,727.5528,772.2532,730.1482,571.9945,732.6051,710.6910,505.5739,858.7324,853.8861,791.7140
173,783.6772,748.9201,519.8145,851.9867,832.8740,727.5528,772.2532,723.5460,594.6701,732.6051,710.6223,593.6391,858.7324,850.0674,804.5239
174,783.6772,741.5395,531.6513,851.9867,847.0093,727.5528,772.2532,712.5369,544.5216,732.6051,705.5618,629.0144,858.7324,856.5668,804.5939
175,783.6772,713.5014,533.0318,851.9867,843.4360,727.5528,772.2532,731.3123,559.8892,732.6051,719.3127,549.3343,858.7324,852.2358,804.5939
176,783.6772,760.2638,586.7056,851.9867,826.7973,683.1977,772.2532,725.2842,551.2892,732.6051,726.1684,651.5208,858.7324,848.0487,671.2985
177,783.6772,769.6084,576.9287,851.9867,844.6513,727.5528,772.2532,737.5506,600.7781,732.6051,725.8956,644.7002,858.7324,855.5460,779.0744
178,783.6772,775.4073,576.9287,851.9867,828.9045,727.5528,772.2532,745.7551,571.9945,732.6051,726.2185,652.7726,858.7324,858.7324,858.7324
179,783.6772,764.3336,506.8337,851.9867,824.8474,672.8734,804.4905,720.9392,642.9725,732.6051,729.4118,652.7726,858.7324,854.4013,804.5939
