generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
15,739.3226,683.7115,350.7328,976.7358,927.3058,753.6975,731.7211,720.8611,663.2815,8176.5255,5571.0795,328.1515,976.0521,961.8079,900.8345
16,739.3226,707.3676,373.6577,976.7358,936.7609,842.4739,731.7211,718.0883,579.8676,8176.5255,6336.1896,430.6425,976.0521,965.9597,774.9527
17,740.0173,706.0917,372.6204,976.7358,938.1608,824.0624,731.7211,721.7953,677.9288,8176.5255,5729.5575,448.2639,976.0521,963.9306,856.8394
18,740.0173,717.8234,589.7521,976.7358,936.3150,826.5387,731.7211,729.7822,665.3542,8176.5255,4342.0832,363.9499,976.0521,969.0524,910.2103
19,740.0173,724.0979,612.3576,976.7358,921.4359,599.8910,731.7211,729.9745,680.0071,8176.5255,4651.0938,367.7618,976.0521,968.4020,860.9146
20,740.0173,724.4888,615.5789,976.7358,925.9628,778.2034,731.7211,731.4764,729.2739,8176.5255,4665.1542,463.2908,976.0521,967.7457,895.1785
21,740.0173,718.5680,621.9073,976.7358,944.9698,775.8749,731.7211,730.0544,688.7287,8176.5255,4327.3369,276.0703,976.0521,971.8285,907.2747
22,740.0173,721.4706,599.1639,976.7358,958.1883,778.6431,731.7211,730.1377,688.0027,8176.5255,5723.4015,424.1415,976.0521,963.3310,839.6352
23,740.0173,723.8712,552.2551,976.7358,969.6945,857.7384,731.7211,728.6246,630.4501,8176.5255,5574.6835,448.1251,976.0521,951.1018,733.1012
24,740.0173,738.2614,696.1204,976.7358,972.7603,901.1804,761.3536,729.1193,688.3640,8176.5255,5568.9310,331.8648,976.0521,965.0507,834.7276
25,740.0173,735.7879,688.4439,976.7358,972.1261,894.0416,779.8258,731.2851,680.0589,8176.5255,6798.6184,373.7585,981.7890,960.7450,791.2694
26,765.2053,726.9980,634.3423,976.7358,970.2295,865.7887,779.8258,727.1275,588.0892,8176.5255,5578.5926,474.8904,983.2461,963.0190,833.0958
27,765.2053,723.8851,634.3423,985.9479,973.4564,926.7731,779.8258,735.3653,595.9063,8176.5255,5574.1963,480.0306,990.2584,967.0808,833.1668
28,765.2053,728.1292,634.3423,985.9479,975.6263,951.9764,807.6948,736.1899,606.3157,8176.5255,6033.2711,447.3397,990.2584,961.1522,877.1366
29,765.2053,734.7609,592.0210,985.9479,976.6493,944.7871,807.6948,746.4088,534.7889,8176.5255,6790.1741,310.4813,990.2584,956.2729,810.3321
30,765.2053,733.4990,631.9780,1000.1501,980.0904,952.1650,807.6948,752.7364,651.9311,8176.5255,6337.7000,480.0306,990.2584,956.8305,832.4358
31,765.2053,755.2235,631.9780,1000.1501,983.7678,976.7358,807.6948,773.6048,595.9063,8176.5255,5879.3141,419.5057,995.9953,962.9896,770.1962
32,765.2053,762.5625,694.8432,1000.1501,988.0896,961.3771,807.6948,777.3082,688.9230,8176.5255,4962.7273,448.2639,995.9953,978.6404,846.4501
33,765.2053,764.4169,725.7866,1012.4472,989.1001,918.5816,807.6948,788.0501,691.9384,8176.5255,4631.0793,276.0703,995.9953,973.1928,816.9613
34,765.2053,763.3455,701.8530,1012.4472,992.9279,920.3985,818.8020,793.3475,667.6449,8176.5255,6639.6095,353.0806,995.9953,963.6260,807.8172
35,765.2053,763.3770,703.4272,1012.4472,1000.3757,961.3771,818.8020,798.2560,770.6094,8176.5255,6178.3698,336.5368,995.9953,963.2395,832.7929
36,765.2053,758.8524,661.1059,1012.4472,1003.9713,961.3771,818.8020,799.8574,734.9645,8176.5255,5425.3348,473.1711,995.9953,950.7252,635.1259
37,765.2053,759.7641,703.4272,1012.4472,1005.7181,978.7717,818.8020,796.6322,721.6146,8176.5255,6031.4417,353.8797,995.9953,966.3813,776.1737
38,765.2053,755.5518,676.3027,1012.4472,1008.2897,961.3771,871.2821,801.3686,636.8344,8176.5255,4808.0499,480.0306,995.9953,966.1003,858.3616
39,765.2053,759.4571,675.2155,1012.4472,1009.9451,985.9479,871.2821,800.8392,700.0303,8176.5255,5116.8756,473.1905,1004.2312,974.5595,811.3892
40,765.2053,756.1901,603.2793,1012.4472,1008.2500,962.7029,871.2821,811.6337,700.0303,8176.5255,6647.4436,430.3867,1004.2312,969.8836,738.1392
41,765.2053,750.6475,662.6978,1012.4472,1008.0546,937.7354,871.2821,824.1169,701.6982,8176.5255,5878.4757,386.8417,1004.2312,966.1343,594.4333
42,765.2053,755.2625,661.1059,1012.4472,1011.4612,1000.1214,871.2821,843.1506,687.6946,8176.5255,5421.6098,480.0306,1004.2312,961.3005,703.8855
43,765.2053,750.7161,647.8261,1012.4472,1011.0475,954.7857,871.2821,859.9248,804.1171,8176.5255,5571.4465,461.6868,1004.2312,970.1483,538.3107
44,765.2053,749.8258,661.1059,1012.4472,1011.7077,1000.1214,871.2821,866.6810,786.5856,8176.5255,6492.4183,448.2639,1004.2312,969.2837,774.9299
45,765.2053,740.4021,482.2566,1012.4472,1009.1187,1000.1214,871.2821,861.7218,749.0136,8176.5255,4960.4754,431.4318,1004.2312,974.4920,807.6530
46,765.2053,738.0178,661.1059,1012.4472,1006.4646,917.0324,871.2821,864.6570,795.2322,8176.5255,4955.0480,331.8648,1004.2312,979.3026,697.7128
47,765.2053,742.3813,527.6593,1012.4472,1007.2906,920.3951,871.2821,863.3829,711.6004,8176.5255,4181.9633,322.0172,1004.2312,986.5616,851.1469
48,765.2053,730.9147,589.1697,1012.4472,1008.6866,929.0206,871.2821,857.1343,752.1171,8176.5255,5883.9660,283.2113,1004.2312,991.8445,786.8034
49,765.2053,747.9542,661.1059,1012.4472,1008.7068,977.0292,871.2821,864.1827,751.6818,8176.5255,5268.8539,426.3319,1004.2312,999.9536,909.8458
50,765.2053,745.0859,589.1697,1012.4472,1003.8468,836.6586,871.2821,855.6054,717.1829,8176.5255,5565.4281,396.0272,1004.2312,1000.6276,917.3921
51,765.2053,737.6700,532.0775,1019.6077,1003.4504,902.0330,871.2821,856.5617,710.2723,8176.5255,5722.6135,413.1879,1004.2312,996.9005,873.7428
52,765.2053,726.4493,482.2566,1019.6077,1002.7997,945.5281,871.2821,861.8774,776.9828,8176.5255,5113.2754,368.3460,1004.2312,999.2728,893.9685
53,765.2053,726.5642,528.2371,1019.6077,1005.7802,932.6923,871.2821,862.7338,763.2243,8176.5255,4337.4604,276.0703,1004.2312,999.8045,951.5292
54,792.0171,742.0162,615.9863,1019.6077,1004.2183,876.1045,871.2821,859.5298,763.2243,8176.5255,5727.1445,442.3989,1004.2312,996.8678,902.1220
55,792.0171,738.4545,496.3662,1019.6077,1004.1905,882.3010,871.2821,859.3277,763.2243,8176.5255,5726.0802,454.9958,1004.2312,991.8226,921.7949
56,792.0171,728.4056,482.2566,1019.6077,1001.4484,880.4330,871.2821,855.8848,700.5541,8176.5255,5266.6865,436.1425,1004.2312,990.3337,847.6889
57,792.0171,719.7279,482.2566,1019.6077,1009.2699,921.8469,871.2821,856.6291,651.1168,8176.5255,4958.9227,471.6900,1004.2312,997.3857,925.8107
58,792.0171,753.1512,482.2566,1019.6077,1013.5769,924.1753,896.0034,864.6519,776.9828,8176.5255,5103.2729,361.2142,1004.2312,996.2833,829.0512
59,792.0171,758.1207,414.3977,1019.6077,1015.1634,964.9052,896.0034,863.2476,721.7146,8176.5255,5880.7576,426.3319,1016.5624,996.0299,843.9844
60,792.0171,772.6838,414.3977,1031.5321,1016.9531,982.0655,896.0034,861.6388,746.4295,8176.5255,5267.7362,323.0056,1016.5624,1002.6195,983.9111
61,792.0171,789.2033,661.1059,1031.5321,1017.7394,971.2974,896.0034,864.1993,802.1695,8176.5255,5721.3884,409.8457,1016.5624,1005.3589,943.8019
62,792.0171,789.2502,759.8755,1031.5321,1018.8096,986.2174,921.3167,879.3995,763.2243,8176.5255,5101.9241,295.6333,1016.5624,1008.6616,922.2470
63,792.0171,788.2592,732.6893,1031.5321,1015.5495,876.6246,928.8607,885.1998,763.2243,8176.5255,6029.5998,367.7618,1022.1256,1004.9351,906.1462
64,792.0171,784.6794,527.6593,1031.5321,1017.2481,926.0207,946.0379,880.2968,733.5918,8176.5255,5725.3562,388.4770,1022.1256,1002.5944,869.4407
65,792.0171,787.8801,759.8755,1031.5321,1021.3163,943.1419,946.0379,879.9396,763.2243,8176.5255,6031.8187,451.8448,1022.1256,993.9963,811.6938
66,792.0171,782.7978,661.1059,1031.5321,1027.9299,981.8660,946.0379,891.6699,757.1765,8176.5255,5876.9283,345.1067,1022.1256,1002.8512,838.9352
67,799.0464,784.5477,666.1060,1031.5321,1027.8185,942.2801,956.3620,891.7104,801.3756,8176.5255,6184.6277,420.7454,1022.1256,1006.0273,964.9005
68,799.0464,783.8836,661.1059,1031.5321,1030.2041,989.7266,956.3620,915.3983,715.5865,8176.5255,5716.0836,275.6283,1022.1256,1005.5250,921.1455
69,809.8748,782.1802,589.1697,1031.5321,1029.8506,1008.9434,956.3620,883.4108,546.1075,8176.5255,5102.0899,331.8648,1022.1256,1004.0938,830.0723
70,868.1143,767.7024,586.1159,1031.5321,1030.3425,1008.9434,956.3620,854.0046,631.2335,8176.5255,5411.1322,354.6154,1022.1256,995.8626,702.9835
71,868.1143,745.9958,523.7353,1031.5321,1027.8518,965.1095,956.3620,881.8053,661.1618,8176.5255,4645.2580,297.9457,1022.1256,1008.2317,910.6214
72,868.1143,736.4876,527.6593,1031.5321,1025.1208,939.4593,956.3620,868.0974,555.5783,8176.5255,4488.1171,310.1005,1022.1256,1014.2885,941.3641
73,868.1143,725.2008,496.9719,1031.5321,1024.7736,951.0918,956.3620,900.8837,650.0890,8176.5255,5104.9695,331.8648,1022.1256,1013.6425,924.8695
74,868.1143,722.8226,435.4122,1031.5321,1027.1045,973.9445,956.3620,934.4413,655.5793,8176.5255,5256.7379,276.0703,1022.1256,1014.5855,855.3383
75,868.1143,741.7637,536.1428,1031.5321,1024.8406,895.0842,956.3620,938.8584,700.9103,8176.5255,4500.3027,315.1205,1022.1256,1009.9780,883.6325
76,868.1143,748.5701,461.4198,1031.5321,1020.5264,859.1429,956.3620,938.4370,848.7141,8176.5255,5104.3947,276.0703,1022.1256,1011.2407,926.3949
77,868.1143,794.6299,364.9061,1031.5321,1022.4896,926.0207,956.3620,950.7253,816.6693,8176.5255,5567.3526,398.6869,1022.1256,1015.2473,983.0246
78,868.1143,840.7286,536.1428,1031.5321,1023.9280,944.7051,956.3620,945.3943,791.0293,8176.5255,5721.1152,315.1205,1022.1256,1017.4558,983.0246
79,868.1143,847.8333,700.2768,1031.5321,1026.4854,998.2524,956.3620,943.9982,796.5245,8176.5255,5724.3644,426.3319,1022.1256,1016.7663,949.6659
80,868.1143,854.3820,700.2768,1031.5321,1025.0480,889.3595,956.3620,943.8323,816.6693,8176.5255,4942.7004,328.1515,1022.1256,1020.5616,983.0246
81,868.1143,856.6891,776.0143,1097.9582,1029.3637,969.7899,956.3620,929.2770,856.9926,8176.5255,5264.1928,315.1205,1022.1256,1014.5555,904.4996
82,868.1143,847.8814,661.1059,1097.9582,1031.1195,967.8566,956.3620,937.7014,856.9926,8176.5255,5711.6455,322.5245,1022.1256,1014.4174,914.7316
83,868.1143,857.3051,712.1923,1097.9582,1043.5544,977.1650,956.3620,942.7497,816.6693,8176.5255,4172.4961,277.6759,1022.1256,1010.7943,853.4654
84,868.1143,846.3458,661.1059,1097.9582,1062.9318,872.0889,956.3620,928.9130,816.6693,8176.5255,3408.7441,291.4282,1022.1256,1012.7890,867.0436
85,868.1143,855.5402,661.1059,1097.9582,1069.4363,882.9935,956.3620,932.8878,816.6693,8176.5255,5078.2048,276.0703,1022.1256,1014.7717,926.5621
86,868.1143,858.5956,760.5806,1097.9582,1084.7661,916.6636,956.3620,933.1566,816.6693,8176.5255,4165.4916,276.0703,1022.1256,1013.5552,983.0246
87,868.1143,854.8923,661.1059,1097.9582,1090.2703,1025.3198,956.3620,929.6240,810.7939,8176.5255,4795.2145,313.6637,1022.1256,1019.3487,941.6653
88,868.1143,852.6914,661.1059,1097.9582,1090.1364,1004.1919,956.3620,938.8675,816.6693,8176.5255,4484.0856,351.4279,1022.1256,1010.8811,867.1249
89,868.1143,836.6296,658.3755,1097.9582,1089.4147,1025.3198,956.3620,937.4604,802.0313,8176.5255,4486.4964,355.2207,1022.1256,1012.4634,798.9716
90,868.1143,847.5473,661.1059,1097.9582,1093.3789,1049.1406,956.3620,936.5055,715.5865,8176.5255,4168.0365,309.9503,1022.1256,1012.8730,854.3891
91,868.1143,860.7463,776.0143,1097.9582,1089.2394,1022.0558,956.3620,928.3949,729.7616,8176.5255,4786.7921,340.6906,1022.1256,1008.0396,844.4474
92,868.1143,860.7463,776.0143,1097.9582,1082.9512,953.0266,956.3620,943.8324,826.7263,8176.5255,4935.2761,298.4348,1022.1256,1005.4707,879.9711
93,868.1143,857.7712,661.1059,1097.9582,1088.2961,1005.8853,956.3620,948.4125,856.9926,8176.5255,3872.9163,331.8648,1022.1256,1014.3498,964.9005
94,868.1143,850.7369,661.1059,1097.9582,1090.4404,938.5304,956.3620,945.8468,816.6693,8176.5255,5863.4096,286.9406,1022.1256,1010.7805,941.6653
95,868.1143,839.3115,660.6189,1097.9582,1088.6512,1008.7062,956.3620,945.5185,802.2778,8176.5255,4648.3915,415.0732,1022.1256,1009.0263,900.2290
96,868.1143,829.9242,654.9741,1097.9582,1092.5663,1033.7383,956.3620,946.2022,816.6693,8176.5255,6330.7049,290.6272,1022.1256,1007.2369,829.5182
97,868.1143,842.1803,660.6189,1097.9582,1092.1395,1049.4870,956.3620,937.0854,697.9411,8176.5255,4623.7653,280.6434,1022.1256,1001.5477,864.0918
98,868.1143,840.3279,603.3980,1097.9582,1087.5530,926.0207,956.3620,933.3984,715.5865,8176.5255,5246.2686,317.6629,1022.1256,1000.2333,772.9416
99,868.1143,819.5550,604.7745,1097.9582,1085.2748,961.6703,956.3620,936.0999,792.6608,8176.5255,5707.8799,315.2979,1022.1256,997.4399,748.8232
100,868.1143,840.1037,619.3753,1097.9582,1085.2105,961.2362,956.3620,944.4822,844.0913,8176.5255,5247.8085,353.4576,1022.1256,1002.7371,917.0248
101,868.1143,835.8253,589.1697,1097.9582,1092.9106,1027.5606,956.3620,922.1214,715.5865,8176.5255,5106.3516,338.8118,1022.1256,1001.5073,889.9730
102,868.1143,826.8016,527.6593,1097.9582,1092.3779,941.8550,956.3620,931.9406,816.6693,8176.5255,4786.6947,307.3568,1022.1256,1006.0832,928.4154
103,868.1143,828.2074,589.1697,1097.9582,1088.1555,926.0207,956.3620,944.6214,816.6693,8176.5255,4944.4007,276.0703,1022.1256,995.4000,770.8101
104,868.1143,841.7565,589.1697,1097.9582,1095.1314,1062.2922,956.3620,940.3702,830.3177,8176.5255,5721.0969,367.7618,1022.1256,990.8823,631.9829
105,868.1143,829.0258,589.1697,1097.9582,1087.8499,983.2253,956.3620,941.5022,816.6693,8176.5255,5414.4998,361.1298,1022.1256,1002.9415,883.8327
106,868.1143,841.5057,660.6189,1097.9582,1086.4103,965.3566,956.3620,946.8574,844.0913,8176.5255,4800.9461,399.4966,1022.1256,1009.7354,809.0006
107,868.1143,824.8203,646.6249,1097.9582,1080.8422,926.0207,956.3620,937.7393,816.6693,8176.5255,6646.6342,479.6186,1022.1256,1006.0942,929.3986
108,868.1143,843.2031,589.1697,1097.9582,1085.8554,1000.6023,956.3620,934.7740,745.2067,8176.5255,4795.8818,374.8981,1022.1256,993.6920,772.9416
109,868.1143,855.9414,719.9673,1097.9582,1089.8245,1025.2038,956.3620,936.8614,816.6693,8176.5255,5722.7487,372.4669,1022.1256,1000.1416,781.0841
110,868.1143,843.2591,596.5339,1097.9582,1085.9648,1000.0181,956.3620,933.8267,816.6693,8176.5255,5419.9141,315.9273,1022.1256,1011.5082,801.3106
111,868.1143,837.8156,589.1697,1097.9582,1092.3908,1062.2922,956.3620,942.5888,827.1760,8176.5255,5419.1882,350.8437,1022.1256,1015.9603,964.9005
112,868.1143,833.0224,635.8633,1097.9582,1092.1636,1004.1919,956.3620,938.5483,816.6693,8176.5255,5708.9538,331.8648,1022.1256,1004.1370,824.1245
113,868.1143,833.3629,629.4277,1097.9582,1089.3752,1025.2038,956.3620,939.4307,715.5865,8176.5255,5099.9724,355.7707,1022.1256,1003.5332,889.9730
114,868.1143,835.1382,621.6163,1097.9582,1091.2180,1009.0190,956.3620,945.9735,837.2601,8176.5255,5553.6915,331.8648,1022.1256,1010.3607,878.3875
115,868.1143,830.0530,660.6189,1097.9582,1091.4750,1039.3175,960.9763,944.3502,816.6693,8176.5255,4777.4160,302.3308,1022.1256,996.5749,761.6588
116,868.1143,830.8527,567.9173,1097.9582,1091.6904,1004.0243,960.9763,947.9252,848.1058,8176.5255,5085.8367,334.4058,1022.1256,1003.5109,772.9416
117,868.1143,821.3923,578.6869,1097.9582,1087.4362,880.5331,960.9763,940.9463,848.5537,8176.5255,5255.4518,368.9582,1022.1256,1001.0307,884.5804
118,868.1143,843.9415,629.4277,1097.9582,1086.0527,961.6703,960.9763,940.7670,816.6693,8176.5255,5098.9221,328.1515,1022.1256,1000.6922,823.0489
119,868.1143,846.8493,629.4277,1097.9582,1086.5948,961.6703,960.9763,941.3897,804.1995,8176.5255,5103.8487,338.4722,1022.1256,992.8188,819.0235
120,868.1143,842.4265,629.4277,1097.9582,1090.1622,1002.2890,960.9763,939.7071,812.9158,8176.5255,6787.2973,276.0703,1022.1256,982.8488,758.0672
121,868.1143,831.6874,589.1697,1097.9582,1090.7375,925.6488,960.9763,945.9304,836.4847,8176.5255,5547.2200,346.9874,1022.1256,985.8160,768.6036
122,868.1143,854.6623,644.9235,1097.9582,1077.6430,897.2881,960.9763,945.7306,852.4516,8176.5255,4776.2532,319.5753,1022.1256,988.5458,855.3383
123,868.1143,853.6560,660.6189,1097.9582,1069.0572,895.7289,960.9763,946.3639,836.4847,8176.5255,4339.6708,328.1515,1022.1256,1003.5047,804.5605
124,868.1143,845.6784,505.9288,1097.9582,1078.6589,905.0588,960.9763,950.5714,800.4651,8176.5255,5550.1427,325.3893,1022.1256,967.9913,718.1092
125,868.1143,850.5609,598.6337,1097.9582,1070.2818,914.3388,960.9763,954.8486,853.3284,8176.5255,4790.5045,354.2012,1022.1256,993.2360,812.3033
126,868.1143,840.5140,659.9023,1097.9582,1055.2684,892.5151,960.9763,958.9890,861.6069,8176.5255,5251.8637,333.8897,1022.1256,986.9938,768.6036
127,868.1143,840.5249,589.1697,1097.9582,1066.0411,905.0588,960.9763,959.1210,899.8346,8176.5255,5713.3635,313.0601,1022.1256,978.9210,698.0991
128,868.1143,834.7273,768.3377,1097.9582,1063.9242,810.8710,960.9763,953.9790,857.6265,8176.5255,5872.1459,369.3466,1022.1256,994.9228,570.7396
129,868.1143,842.9018,660.6189,1097.9582,1045.3174,696.9278,960.9763,954.3214,861.6069,8176.5255,4801.1199,347.0424,1022.1256,1001.9072,917.4907
130,868.1143,834.9464,660.6189,1097.9582,1059.6810,823.4348,983.1924,954.4645,861.6069,8176.5255,5878.2164,448.6644,1022.1256,1007.1393,840.4480
131,868.1143,840.0539,589.1697,1097.9582,1067.1302,802.1394,983.1924,949.3588,821.2836,8176.5255,5875.5557,329.7663,1022.1256,998.5016,824.5350
132,868.1143,847.1811,589.1697,1097.9582,1049.5101,737.3936,983.1924,957.2339,861.6069,8176.5255,5103.5979,314.2831,1022.1256,988.2462,791.0388
133,868.1143,839.6910,661.1059,1097.9582,1050.2219,737.4622,983.1924,965.1925,831.9744,8176.5255,6644.4322,466.8281,1022.1256,978.9734,742.1087
134,868.1143,827.2294,639.5191,1097.9582,1033.9698,709.6396,983.1924,969.8266,861.6069,8176.5255,5552.3325,267.7299,1022.1256,978.3019,698.0755
135,868.1143,839.5456,589.1697,1097.9582,1057.3336,826.7265,983.1924,973.8241,821.2836,8176.5255,6028.5245,415.8973,1022.1256,974.9663,690.1666
136,868.1143,831.1655,526.8723,1097.9582,1072.3155,886.7784,983.1924,976.4249,870.9119,8176.5255,4635.7180,296.4274,1022.1256,984.7663,712.5970
137,868.1143,850.7001,661.1059,1097.9582,1071.5642,630.3840,985.7452,982.7370,976.7724,8176.5255,5868.5755,315.3486,1022.1256,997.1755,823.1954
138,868.1143,849.5639,661.1059,1097.9582,1058.7706,791.3614,985.7452,983.3966,983.1924,8176.5255,4944.8068,329.3263,1022.1256,997.4625,626.5111
139,868.1143,830.5943,482.2566,1097.9582,1066.2888,814.0636,985.7452,984.2135,983.1924,8176.5255,5405.4570,326.5166,1022.1256,984.9288,717.3483
140,868.1143,821.2602,589.1697,1097.9582,1073.2490,863.7465,985.7452,980.2937,906.6804,8176.5255,4788.7408,349.8334,1022.1256,985.2444,735.7387
141,868.1143,823.7725,527.6593,1097.9582,1071.3870,905.0588,985.7452,978.7172,863.4255,8176.5255,5861.9176,350.8437,1022.1256,997.7061,846.3582
142,868.1143,821.8534,591.7633,1097.9582,1070.1446,788.9804,985.7452,982.7542,909.4293,8176.5255,6022.6912,331.8648,1022.1256,1007.7018,889.9730
143,868.1143,841.4159,661.1059,1097.9582,1076.7612,887.9690,985.7452,985.2769,972.5446,8176.5255,5260.1272,280.4332,1022.1256,1013.3809,955.5559
144,868.1143,844.4712,527.6593,1097.9582,1083.2705,922.3437,985.7452,979.3396,780.1524,8176.5255,6027.2572,315.9904,1022.1256,999.6062,867.7230
145,868.1143,847.6496,589.7319,1097.9582,1080.4549,892.5151,985.7452,981.7832,883.8229,8176.5255,5398.7399,325.3893,1022.1256,1000.9829,830.4295
146,868.1143,855.6117,661.1059,1097.9582,1083.1335,926.0207,985.7452,982.7471,843.4996,8176.5255,4933.2925,328.1515,1022.1256,1001.4274,781.0466
147,913.1734,854.6267,539.8850,1120.1946,1069.2888,892.5151,985.7452,983.8183,916.6780,8176.5255,4926.2458,283.2608,1022.1256,1007.7450,809.7956
148,913.1734,852.9584,624.5175,1120.1946,1080.2536,888.1343,985.7452,979.7268,803.7553,8176.5255,6011.3519,276.0703,1022.1256,1010.6285,903.7258
149,913.1734,856.5500,767.0418,1120.1946,1078.2776,892.5151,985.7452,980.7743,865.1893,8176.5255,6172.5090,331.8648,1022.1256,1004.1302,867.0027
150,913.1734,865.6848,776.0143,1120.1946,1077.7841,926.0207,985.7452,984.2691,936.6643,8176.5255,7252.0698,366.1562,1049.5583,1008.1581,768.3179
151,913.1734,855.2852,585.2428,1120.1946,1101.2200,919.3327,1014.5444,982.7273,883.8229,8176.5255,7097.6168,417.9498,1050.9547,1010.8851,880.7546
152,913.1734,860.2353,695.2259,1120.1946,1105.4375,936.0068,1014.5444,986.0148,983.1924,8176.5255,6328.7935,420.1949,1050.9547,1010.2863,891.4926
153,913.1734,891.3234,704.5651,1120.1946,1114.4255,1062.2922,1014.5444,990.3420,935.2508,8176.5255,6631.8903,317.2962,1050.9547,1007.6451,879.0853
154,913.1734,911.3314,821.0734,1120.1946,1117.2741,1023.3595,1014.5444,996.9869,932.4021,8176.5255,6471.4825,277.5479,1050.9547,1005.0232,772.9416
155,913.1734,906.8492,821.0734,1120.1946,1114.6884,1066.6422,1014.5444,1002.2166,900.6177,8176.5255,6476.7217,257.8022,1092.5221,1008.9624,839.3485
156,913.1734,904.7550,821.0734,1120.1946,1111.2320,991.4978,1014.5444,1007.7886,953.4026,8176.5255,6937.2924,327.9230,1092.5221,1021.9360,855.3676
157,913.1734,910.2243,821.0734,1120.1946,1114.9685,1022.0823,1014.5444,1011.3719,955.1951,8176.5255,5404.8970,331.2444,1092.5221,1004.5503,721.6836
158,913.1734,902.0582,821.0734,1120.1946,1114.8207,1062.0942,1014.5444,1008.0980,932.0525,8176.5255,6168.7064,403.5962,1092.5221,1021.6631,833.7661
159,913.1734,906.4942,821.0734,1120.1946,1116.1654,1077.7808,1014.5444,1013.7108,972.8683,8176.5255,6939.4772,412.8044,1092.5221,1025.5500,848.9242
160,913.1734,908.5768,821.0734,1120.1946,1115.1113,1031.0190,1014.5444,1011.9739,927.6965,8176.5255,6177.8695,426.3319,1092.5221,1060.5077,927.9865
161,913.1734,890.6566,775.4455,1120.1946,1114.9660,1074.8798,1014.5444,1011.6545,953.4026,8176.5255,4787.8470,331.8648,1092.5221,1069.3721,772.9416
162,913.1734,904.7154,821.0734,1120.1946,1113.5063,1036.8862,1014.5444,1010.8391,954.3124,8176.5255,5862.7438,331.2807,1092.5221,1079.0623,939.7511
163,913.1734,895.6831,706.1650,1120.1946,1113.5043,1028.5552,1014.5444,1014.5444,1014.5444,8176.5255,5554.9954,393.2565,1092.5221,1078.0333,876.5258
164,913.1734,892.0684,706.1650,1120.1946,1113.1081,1088.6806,1014.5444,1009.4789,929.1871,8176.5255,6019.0618,419.8515,1092.5221,1073.4319,809.5793
165,952.2052,894.5071,706.1650,1120.1946,1108.0436,1028.5552,1014.5444,1008.3621,938.5421,8176.5255,4938.5766,352.7995,1092.5221,1069.9715,939.7511
166,952.2052,892.9942,706.1650,1120.1946,1107.4799,952.4090,1014.5444,1008.0491,908.8092,8176.5255,5405.9442,426.3319,1092.5221,1076.2246,957.2665
167,952.2052,908.3562,706.1650,1120.1946,1110.4626,1026.1083,1014.5444,1008.7931,893.6868,8176.5255,6172.3015,303.9521,1092.5221,1084.8595,908.1752
