generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
89,597.9304,592.7536,423.0832,597.9304,593.8231,504.8983,597.3909,591.5418,522.5011,603.0385,597.9555,454.0004,597.9304,593.9819,481.4506
90,597.9304,591.1281,437.8076,597.9304,594.5590,533.8816,597.3909,592.1124,529.5966,603.0385,602.0106,551.6453,597.9304,592.5967,547.2724
91,597.9304,590.6773,495.9573,597.9304,593.4360,510.7405,597.3909,594.3732,529.5966,603.0385,601.6195,550.2942,597.9304,594.3289,529.1975
92,597.9304,591.9080,490.7063,597.9304,594.8045,508.0113,597.3909,592.4906,482.4502,603.0385,600.5878,489.9886,597.9304,595.7203,500.4375
93,597.9304,594.3041,503.8202,597.9304,596.1375,518.4409,597.3909,591.9588,525.6226,603.0385,600.1831,550.2942,597.9304,593.7894,487.9310
94,597.9304,594.5924,534.1351,597.9304,596.9350,548.1578,597.3909,596.4938,529.5966,603.0385,600.3860,528.7530,597.9304,594.8805,529.1975
95,597.9304,594.3415,533.8816,597.9304,593.6961,469.6820,597.3909,594.7781,525.6226,603.0385,600.5679,550.2942,597.9304,595.3983,547.2724
96,597.9304,591.2941,509.8163,597.9304,593.9059,533.8816,597.3909,593.6894,525.6226,603.0385,598.5408,500.6327,597.9304,595.1234,530.3616
97,597.9304,592.2724,499.6966,597.9304,594.1794,547.9043,597.3909,594.4522,543.0392,603.0385,598.0067,472.2776,597.9304,595.5448,503.5668
98,597.9304,593.2901,506.0211,597.9304,594.6290,532.5065,597.3909,591.7828,525.6226,603.0385,595.8726,465.3413,597.9304,593.7496,453.1234
99,597.9304,591.5820,491.0415,597.9304,595.9272,533.8816,597.3909,593.1452,509.5870,603.0385,596.1269,436.9515,597.9304,594.9483,547.2724
100,597.9304,595.0651,531.2220,597.9304,595.2897,542.1160,597.3909,594.1796,525.6226,603.0385,596.8660,511.3794,597.9304,596.8425,547.2724
