generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
160,942.8324,931.6722,831.2306,1038.8690,1029.2687,955.7579,928.2667,901.6357,703.8048,955.5370,912.2582,708.9006,1087.6349,1071.0369,896.6169
161,942.8324,930.1478,648.3888,1038.8690,1028.2615,925.3682,928.2667,905.4990,703.8048,955.5370,915.0109,715.1813,1087.6349,1075.5225,990.3004
162,942.8324,928.5713,766.3005,1038.8690,1025.8691,925.6625,928.2667,892.9424,653.4156,955.5370,942.3437,762.7622,1087.6349,1074.8797,896.6169
163,942.8324,918.1913,780.9794,1038.8690,1025.9198,901.6862,928.2667,899.5803,768.4541,955.5370,927.1411,677.5768,1087.6349,1065.5447,896.6169
164,942.8324,921.1622,710.7720,1038.8690,1034.3409,947.4404,928.2667,895.0857,703.8048,955.5370,938.8269,769.0026,1087.6349,1073.6396,954.8139
165,942.8324,931.6722,831.2306,1038.8690,1029.9865,955.7579,928.2667,879.2413,689.0459,955.5370,934.9627,760.0762,1087.6349,1082.5521,1002.9201
166,942.8324,908.0928,733.0273,1038.8690,1028.2275,948.7952,928.2667,876.9224,703.8048,955.5370,943.2101,752.0156,1087.6349,1078.6257,976.0332
167,942.8324,914.2580,648.3888,1038.8690,1030.6772,933.6857,937.7625,897.3199,653.7322,965.1894,925.6059,677.5768,1087.6349,1065.1188,821.7772
168,942.8324,904.5506,603.2449,1038.8690,1031.6429,869.8975,937.7625,885.3241,687.3760,965.1894,918.8754,656.7496,1087.6349,1069.9032,896.6169
169,942.8324,884.6447,603.2449,1038.8690,1033.6745,1005.7401,937.7625,866.2872,653.7322,965.1894,894.3423,536.7077,1087.6349,1070.1264,896.6169
170,942.8324,893.4022,648.3888,1038.8690,1035.7282,995.7481,937.7625,879.1020,656.2824,965.1894,899.7803,585.1585,1087.6349,1054.3037,843.6504
171,942.8324,881.6641,603.2449,1038.8690,1033.8826,977.1951,937.7625,867.7969,653.7322,965.1894,938.1597,735.3824,1087.6349,1063.5617,896.6169
172,943.4723,890.2894,766.3005,1038.8690,1033.2667,980.7990,937.7625,884.0708,713.3006,965.1894,956.3656,830.9954,1087.6349,1079.0359,896.6169
173,943.4723,890.7568,603.2449,1038.8690,1030.9444,954.6097,943.2357,879.3287,619.6905,965.1894,952.2212,830.9954,1087.6349,1080.4260,896.6169
174,943.4723,916.9330,698.9478,1038.8690,1030.6236,944.9151,943.2357,852.7111,653.7322,965.1894,943.6856,741.3468,1087.6349,1068.1448,896.6169
175,950.5657,909.8984,766.3005,1038.8690,1026.4971,948.6770,943.2357,866.9585,653.7322,965.1894,930.9733,661.8524,1087.6349,1063.8333,896.6169
176,950.5657,909.8797,603.4637,1038.8690,1029.3850,924.7593,943.2357,881.7267,653.7322,965.1894,927.8977,603.4688,1087.6349,1064.1284,937.2264
177,958.6333,934.9886,766.3005,1038.8690,1028.6847,927.4757,943.2357,896.7163,653.7322,965.1894,947.7353,735.3824,1087.6349,1069.4163,907.3072
178,958.6333,939.2258,822.3042,1038.8690,1027.8118,923.4197,943.2357,907.0968,677.7895,965.1894,940.5689,713.0976,1087.6349,1068.8938,933.7730
179,958.6333,948.5704,907.5022,1038.8690,1029.3038,874.3788,943.2357,899.8736,628.0080,965.1894,932.0023,669.0216,1087.6349,1075.5626,966.9476
180,958.6333,938.9661,830.0375,1038.8690,1030.1980,948.7952,943.2357,923.2326,698.6738,965.1894,935.1114,797.6457,1087.6349,1077.9469,942.0905
181,958.6333,946.6504,845.5488,1038.8690,1025.4656,816.7011,943.2357,913.9415,756.8508,965.1894,942.6845,788.2679,1087.6349,1072.2313,986.0385
182,958.6333,955.0056,871.5996,1038.8690,1031.4493,926.9899,943.2357,920.5217,715.7052,965.1894,940.1603,718.2605,1087.6349,1067.2066,907.3072
183,958.6333,954.4623,845.5488,1038.8690,1031.7919,948.7952,943.2357,925.3642,777.9499,965.1894,946.8476,777.5194,1087.6349,1067.9147,916.9416
184,958.6333,950.2032,847.0315,1038.8690,1028.6454,928.7252,943.2357,937.7487,801.8065,965.1894,945.2088,769.3032,1087.6349,1040.0095,808.3931
185,958.6333,950.2543,849.5893,1038.8690,1024.4491,862.7126,943.2357,927.8840,801.8065,965.1894,933.8728,682.2683,1087.6349,1051.6811,876.6850
186,958.6333,952.6792,860.7098,1038.8690,1032.1439,864.8271,943.9902,922.2810,798.0052,965.1894,929.2715,518.8043,1087.6349,1061.7887,896.6169
187,958.6333,947.2959,847.0315,1038.8690,1031.1748,982.6635,943.9902,919.8473,773.7998,965.1894,956.8479,738.7270,1087.6349,1074.3975,896.6169
188,958.6333,934.7270,795.7796,1038.8690,1030.1485,965.7097,943.9902,926.6025,777.9499,965.1894,933.6036,738.8358,1087.6349,1066.2135,896.6169
189,958.6333,938.1116,795.7796,1038.8690,1031.9312,955.7579,943.9902,923.9273,777.9499,965.1894,934.9667,748.1306,1087.6349,1064.0495,896.6169
190,958.6333,937.8493,677.8680,1038.8690,1029.1248,873.9536,943.9902,920.6537,716.4596,965.1894,926.9756,735.9998,1087.6349,1052.0547,896.6169
191,958.6333,923.4666,784.1194,1038.8690,1025.6817,914.3634,959.7492,927.2127,801.8065,965.1894,919.2687,735.3824,1087.6349,1070.3686,986.7526
192,958.6333,949.7671,738.5260,1038.8690,1025.3314,918.1583,959.7492,932.3512,768.4541,965.1894,926.2463,710.1097,1087.6349,1082.4178,996.2064
193,958.6333,927.2600,655.1627,1038.8690,1029.5395,955.7579,959.7492,938.1956,802.5609,965.1894,933.5719,620.3455,1087.6349,1071.3417,896.6169
194,958.6333,938.9267,795.0368,1038.8690,1032.4309,971.2250,959.7492,939.9245,802.5609,965.1894,937.4444,757.4653,1087.6349,1074.0584,896.6169
195,958.6333,931.9326,823.8624,1038.8690,1034.1250,948.7952,959.7492,912.7645,713.3006,965.1894,938.7358,769.1690,1087.6349,1070.0261,801.8792
196,958.6333,942.9435,782.1014,1038.8690,1033.8937,1011.2286,959.7492,920.9888,716.4596,965.1894,938.1687,735.9998,1087.6349,1069.2323,910.0029
197,958.6333,936.1668,724.6597,1038.8690,1032.9727,934.3154,959.7492,916.4215,716.4596,965.1894,937.4907,754.1970,1087.6349,1074.8180,931.9641
198,958.6333,932.8693,677.8680,1038.8690,1028.6867,893.3687,959.7492,930.8888,716.4596,965.1894,936.5659,763.1271,1087.6349,1066.8059,840.7783
199,958.6333,938.8878,782.1014,1038.8690,1029.2792,971.2250,959.7492,925.8791,802.5609,965.1894,936.4865,662.4698,1087.6349,1073.6205,942.6994
200,958.6333,946.6089,847.0315,1038.8690,1030.9256,948.6736,959.7492,940.2152,769.3759,965.1894,949.0861,830.9954,1087.6349,1078.8431,951.2058
