generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
43,636.8989,625.6563,519.0155,645.2574,640.4062,628.7290,645.2574,642.4846,539.6502,645.6081,634.5283,460.7639,634.1807,630.5158,514.8439
44,636.8989,629.5288,544.2903,645.2574,643.5045,590.4654,645.2574,644.3553,614.6793,645.6081,631.8720,502.7008,634.1807,629.1947,424.0397
45,636.8989,631.6588,589.1858,645.2574,644.3202,631.8691,645.2574,640.8340,559.7681,645.6081,630.8175,485.0369,645.6081,629.0067,514.8439
46,636.8989,634.2525,629.9345,645.2574,645.2574,645.2574,645.2574,639.2160,526.9187,645.6081,628.6545,502.4639,645.6081,630.9392,514.8439
47,636.8989,635.2319,578.4387,645.2574,645.2574,645.2574,645.2574,642.8154,566.7325,645.6081,635.6404,557.9868,645.6081,630.6837,508.1332
48,636.8989,632.2313,523.2107,645.2574,643.1062,534.5625,645.2574,643.3891,594.2383,645.6081,637.1608,559.4677,645.6081,631.0369,481.5474
49,636.8989,635.1128,571.2375,645.2574,645.0206,629.9345,645.2574,642.0995,557.6361,645.6081,635.6364,524.1092,645.6081,635.5410,587.4712
50,636.8989,633.3322,528.8591,645.2574,645.2574,645.2574,645.2574,641.4955,526.9187,645.6081,638.6304,536.6594,645.6081,632.3443,543.4165
51,636.8989,634.6378,539.7403,645.2574,644.2322,593.9957,645.2574,643.3636,565.6163,645.6081,639.1223,513.5967,645.6081,635.2171,504.2254
52,636.8989,633.5823,527.3743,645.2574,644.3221,583.6969,645.2574,640.4743,550.0693,645.6081,640.4763,543.3707,645.6081,641.2750,543.4165
53,636.8989,635.3476,569.0788,645.2574,644.5776,593.9957,645.2574,642.2791,566.7325,645.6081,637.2267,554.8514,645.6081,640.2892,509.4295
54,636.8989,633.3145,490.7141,645.2574,644.7264,615.7730,645.2574,644.1762,593.9957,645.6081,639.1279,485.0369,645.6081,639.6231,498.9644
55,636.8989,635.1613,580.5567,645.2574,643.3251,555.8482,645.2574,643.9508,565.6163,645.6081,638.6860,519.7702,645.6081,642.0650,512.3488
56,645.2574,635.9087,564.5738,645.2574,643.7075,541.5269,645.2574,641.5295,566.7325,645.6081,640.2153,504.2254,645.6081,643.0684,543.4165
57,645.2574,636.3314,593.0710,645.2574,644.5104,578.9099,645.2574,642.7443,553.9450,645.6081,637.4939,485.0369,645.6081,640.9475,486.5265
58,645.2574,635.9579,550.6364,645.2574,644.3906,583.4600,645.2574,642.3221,566.7325,645.6081,641.0949,522.5942,645.6081,643.0344,543.4165
59,645.2574,636.3903,516.9369,645.2574,645.0902,636.8989,645.2574,642.6799,566.7325,645.6081,639.3802,566.8044,645.6081,643.1253,543.4165
60,645.2574,638.5060,528.2836,645.2574,644.0666,541.7225,645.2574,642.9361,585.8341,645.6081,635.5001,519.6539,645.6081,641.5567,485.0369
61,645.2574,642.0915,597.0852,645.2574,644.5099,587.0313,645.2574,643.9083,578.7620,645.6081,639.9964,548.7181,645.6081,640.1093,545.8374
62,645.2574,640.6796,490.7141,645.2574,643.2677,539.7278,645.2574,640.3459,544.5528,645.6081,639.3322,522.3850,645.6081,639.3361,484.3776
63,645.2574,641.6268,571.2375,645.2574,642.4023,537.2176,645.2574,642.3467,559.7681,645.6081,638.1935,508.6375,645.6081,636.2286,492.0905
64,645.2574,641.5545,528.2836,645.2574,644.1170,589.6597,645.2574,641.3793,506.6794,645.6081,636.7951,565.3737,645.6081,643.4427,566.1906
65,645.2574,641.9431,565.8398,645.2574,644.7705,621.6437,645.2574,640.0012,542.9994,645.6081,639.5418,477.1058,645.6081,642.5641,556.2963
66,645.2574,642.7189,544.0625,645.2574,644.1990,573.5775,645.2574,641.9230,544.5528,645.6081,640.3195,565.3737,645.6081,642.2874,499.3582
67,645.2574,643.3975,583.9555,645.2574,644.7448,593.9957,645.2574,641.5968,508.5956,645.6081,641.1655,587.4712,645.6081,641.8699,509.4295
68,645.2574,640.1324,504.7408,645.2574,644.1677,591.5026,645.2574,639.3545,508.5956,645.6081,639.2976,571.9242,645.6081,636.4399,500.2607
69,645.2574,642.5035,454.5660,645.2574,644.0160,565.3737,645.2574,637.8182,563.5068,645.6081,640.5226,582.3793,645.6081,641.0693,543.4165
70,645.2574,643.3677,572.9322,645.2574,644.5087,593.9957,645.2574,640.5591,515.4405,645.6081,642.3751,571.9242,645.6081,637.7121,490.7943
71,645.2574,641.9227,571.5734,645.2574,644.5087,593.9957,645.2574,639.9863,508.5956,645.6081,640.3910,520.0212,645.6081,640.0004,506.4850
72,645.2574,642.2650,507.5770,645.2574,644.6521,584.7270,645.2574,642.3853,528.2561,645.6081,642.3263,587.4712,645.6081,641.2556,464.2160
73,645.2574,643.1825,575.6300,645.2574,644.5981,608.8086,645.2574,642.3100,548.0182,645.6081,641.2739,519.7702,645.6081,641.7012,486.5265
74,645.2574,642.9065,552.8857,645.2574,644.7448,593.9957,645.2574,642.4462,576.6081,645.6081,639.7910,504.8443,645.6081,637.8536,543.4165
75,645.2574,642.3781,562.7482,645.2574,643.4342,541.5269,645.2574,638.6893,506.6794,645.6081,638.4470,509.4295,645.6081,641.8102,532.4409
76,645.2574,640.5584,507.5770,645.2574,643.4446,578.2873,645.2574,641.1176,510.8226,645.6081,641.7449,587.4712,645.6081,644.4829,582.3793
77,645.2574,644.4159,594.5353,645.2574,643.7661,547.3907,645.2574,638.7681,544.5528,645.6081,634.9736,401.7990,645.6081,642.5441,543.4165
78,645.2574,644.4834,616.6136,645.2574,644.4561,565.1275,645.2574,639.5709,559.7681,645.6081,633.2972,497.3218,645.6081,639.9682,543.4165
79,645.2574,643.0814,563.4999,645.2574,644.1414,581.8300,645.2574,637.2421,508.5956,645.6081,636.2641,379.0927,645.6081,640.5371,485.0369
80,645.2574,642.8733,578.8430,645.2574,645.1977,639.2906,645.2574,640.4949,575.9593,645.6081,634.3944,486.5265,645.6081,642.5748,587.4712
81,645.2574,644.7954,615.7730,645.2574,644.1505,534.5625,645.2574,639.1161,544.5528,645.6081,635.7343,484.3776,645.6081,638.8526,512.3488
82,645.2574,644.1885,578.7620,645.2574,644.2021,539.7278,645.2574,639.0036,557.6361,645.6081,637.4144,580.5974,645.6081,638.7861,509.4295
83,645.2574,643.2837,553.9450,645.2574,644.2201,541.5269,645.2574,640.8395,566.7325,645.6081,640.7287,528.4649,645.6081,640.9374,583.4600
84,645.2574,641.5678,528.2836,645.2574,644.2257,557.6361,645.2574,641.9180,546.9342,645.6081,636.5598,534.0915,645.6081,640.5713,543.4165
85,645.2574,644.4057,583.6969,645.2574,643.0328,559.8501,645.2574,638.5357,526.9187,645.6081,637.7438,464.4094,645.6081,641.1656,543.4165
86,645.2574,644.8541,621.6437,645.2574,642.9855,551.0825,645.2574,641.8628,566.6131,645.6081,636.9027,519.7702,645.6081,643.9241,575.7932
87,645.2574,639.0246,508.7667,645.2574,642.7907,557.0139,645.2574,638.3375,508.5956,645.6081,639.8895,544.1628,645.6081,643.7413,563.8575
88,645.2574,641.2713,568.0974,645.2574,644.7940,615.4438,645.2574,642.5302,563.5068,645.6081,641.7866,517.3037,645.6081,643.1361,585.4604
89,645.2574,642.8397,577.4372,645.2574,645.2574,645.2574,645.2574,640.0363,501.7132,645.6081,638.2787,510.8240,645.6081,641.7363,504.2254
90,645.2574,643.8192,578.7620,645.2574,644.1882,557.6361,645.2574,638.6323,506.6794,645.6081,640.6617,519.6761,645.6081,642.3828,521.1290
91,645.2574,643.4355,580.5567,645.2574,645.2574,645.2574,645.2574,641.7227,566.6131,645.6081,636.1964,495.9002,645.6081,640.4872,543.4165
92,645.2574,643.4499,552.8857,645.2574,644.6839,616.5462,645.2574,644.2354,566.7325,645.6081,637.2946,557.9868,645.6081,638.9231,544.7353
93,645.2574,641.3781,507.5770,645.2574,645.2574,645.2574,645.2574,639.2755,558.4093,645.6081,633.4487,525.2266,645.6081,638.3456,543.4165
94,645.2574,641.3509,507.5770,645.2574,643.6784,553.1204,645.2574,641.5461,537.2176,645.6081,635.1096,547.8488,645.6081,637.6081,508.6375
95,645.2574,642.9425,559.4593,645.2574,645.2574,645.2574,645.2574,639.6028,508.5956,645.6081,638.2762,528.4649,645.6081,641.9068,543.4165
96,645.2574,644.8534,629.9345,645.2574,642.0494,537.3483,645.2574,643.1571,577.4372,645.6081,634.2447,456.3428,645.6081,641.8559,543.4165
97,645.2574,642.9725,539.8812,645.2574,643.8296,569.2871,645.2574,641.6813,515.4405,645.6081,637.4400,533.3064,645.6081,641.2717,543.4165
98,645.2574,643.5899,532.6135,645.2574,644.2936,571.3829,645.2574,641.7229,549.2776,645.6081,637.5445,514.2336,645.6081,642.0819,587.4712
99,645.2574,643.4052,558.9949,645.2574,644.8670,622.7460,645.2574,641.5240,522.4198,645.6081,635.3991,485.0369,645.6081,642.4882,543.4165
100,645.2574,642.0198,551.6272,645.2574,645.1042,629.9345,645.2574,638.9692,523.0105,645.6081,638.3770,505.7206,645.6081,645.0268,587.4712
