generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
17,554.8013,514.0583,458.7783,776.6680,776.6680,776.6680,654.1400,620.2703,537.7522,543.0873,523.8482,451.0641,734.5430,728.1245,671.9145
18,554.8013,519.4402,442.5398,776.6680,776.6680,776.6680,654.1400,620.1920,553.5781,543.0873,524.7294,495.1150,734.5430,734.5430,734.5430
19,554.8013,536.1078,482.1050,776.6680,775.7982,754.9219,654.1400,629.3182,515.0737,543.0873,525.2591,444.2564,734.5430,731.7934,665.8039
20,554.8013,547.4974,494.9827,776.6680,775.7982,754.9219,654.1400,636.7028,566.7693,543.0873,517.4896,398.9831,734.5430,734.5430,734.5430
21,554.8013,554.8013,554.8013,776.6680,775.7982,754.9219,654.1400,648.4244,579.3108,543.0873,515.8497,446.0167,734.5430,730.8715,685.9556
22,554.8013,553.0513,511.0511,776.6680,774.0585,754.9219,654.1400,647.0519,564.0654,543.0873,528.1079,444.3933,734.5430,734.5430,734.5430
23,554.8013,554.8013,554.8013,776.6680,765.4592,680.0499,654.1400,644.2033,595.4710,543.0873,534.2732,451.0641,734.5430,734.5430,734.5430
24,554.8013,552.8531,506.0973,776.6680,774.9496,754.9219,654.1400,646.9825,611.3272,543.0873,528.8051,451.0641,734.5430,732.1787,685.9556
25,554.8013,554.8013,554.8013,776.6680,770.7088,649.4351,654.1400,649.9722,583.9739,543.0873,521.5631,415.9829,734.5430,734.1222,724.0229
26,561.6804,550.6639,506.0973,776.6680,774.1314,713.2522,654.1400,651.4175,620.1088,543.0873,513.8846,396.9729,734.5430,733.7014,724.0229
27,561.6804,540.8039,462.0807,776.6680,774.0585,754.9219,654.1400,652.7788,620.1088,543.0873,518.2590,416.2943,734.5430,734.1222,724.0229
28,561.6804,545.5804,491.9717,776.6680,772.8033,680.0499,654.1400,646.5501,600.5161,543.0873,524.0492,403.7361,734.5430,730.9678,655.6841
29,561.6804,539.2036,453.7112,776.6680,770.2938,703.7638,654.1400,646.7058,604.4094,543.0873,534.7851,451.0641,734.5430,729.5295,669.0908
30,561.6804,542.6428,462.0807,776.6680,770.1937,680.0499,654.1400,641.0374,541.4204,543.0873,533.7701,456.6699,734.5430,734.1222,724.0229
31,561.6804,554.5583,462.0807,776.6680,766.7561,693.0220,654.1400,641.8440,543.2546,543.0873,528.8380,456.2465,734.5430,733.2036,701.0589
32,561.6804,556.0750,446.6474,776.6680,766.2475,676.1221,654.1400,645.7918,578.9252,543.0873,538.1654,456.6699,734.5430,730.1914,636.2741
33,561.6804,560.9631,547.5548,776.6680,766.4238,691.1939,654.1400,645.9725,620.1088,543.0873,516.6621,396.9726,734.5430,729.4144,676.6015
34,561.6804,558.3266,541.9528,776.6680,771.0636,680.0499,654.1400,644.4823,616.8843,543.0873,522.3092,446.9192,734.5430,732.0967,705.0101
35,563.8153,560.5310,547.5548,776.6680,755.1762,589.0552,657.4797,652.9124,620.1088,543.0873,515.7592,403.7202,742.9716,735.2173,734.5430
36,563.8153,558.5127,485.0985,776.6680,753.6354,625.9135,657.4797,641.9223,563.5367,543.0873,516.5503,446.9192,742.9716,740.8173,722.8272
37,570.1939,559.5184,546.2611,776.6680,768.0651,690.1149,657.4797,646.5016,598.9384,543.0873,525.4333,451.0641,742.9716,740.9388,692.1514
38,570.1939,564.7253,547.5548,776.6680,768.7967,666.8703,657.4797,649.8719,620.1088,543.0873,534.5824,403.7202,742.9716,742.4878,730.8770
39,621.2862,568.4466,549.6897,776.6680,768.1559,650.8506,657.4797,654.4900,620.1088,543.0873,530.5794,451.0641,742.9716,736.4509,664.8257
40,621.2862,576.9449,549.6897,776.6680,774.0585,754.9219,657.4797,650.8502,603.8558,543.0873,539.1736,481.8739,742.9716,735.8882,654.6610
41,621.2862,596.6347,530.8936,776.6680,774.0585,754.9219,657.4797,655.4547,620.1088,543.0873,529.0420,459.0917,742.9716,734.8592,662.3781
42,621.2862,608.9902,545.0192,776.6680,776.6680,776.6680,657.4797,650.0055,620.1088,543.0873,534.2570,442.9543,742.9716,738.3962,689.6934
43,621.2862,616.6635,545.0192,776.6680,771.5758,714.6004,657.4797,655.9849,620.1088,543.0873,528.8374,438.9596,742.9716,741.1577,721.8118
44,621.2862,616.6635,545.0192,776.6680,766.1357,690.0096,657.4797,650.0817,619.2431,543.0873,536.7972,459.0917,742.9716,741.0365,730.8770
45,621.2862,619.2547,581.9859,776.6680,773.4937,719.0555,657.4797,655.4390,614.6660,543.0873,526.0128,427.0861,742.9716,732.9000,667.3270
46,621.2862,615.1849,545.0192,776.6680,775.7982,754.9219,657.4797,654.4900,620.1088,573.2291,535.7871,451.0641,742.9716,737.0490,705.3649
47,621.2862,604.4565,474.8530,776.6680,774.8407,752.7324,657.4797,657.4797,657.4797,581.3171,533.9824,451.0641,742.9716,735.1296,663.7936
48,621.2862,611.4380,545.0192,776.6680,771.3554,695.9608,657.4797,649.0531,539.9947,581.3171,550.8061,431.2310,742.9716,737.2577,634.0918
49,621.2862,610.8777,474.8530,776.6680,775.7982,754.9219,657.4797,649.3819,604.4094,581.3171,564.3822,484.7896,748.2035,736.6571,668.4390
50,621.2862,615.1849,545.0192,776.6680,774.0585,754.9219,657.4797,645.5110,582.2665,581.3171,559.0655,457.0369,751.6321,741.7336,689.9008
51,621.2862,604.0856,545.0192,776.6680,763.2852,697.4500,657.4797,651.3834,598.2513,581.3171,553.6352,457.0369,751.6321,744.7888,693.6160
52,621.2862,600.8759,427.2628,776.6680,767.4807,720.9535,657.4797,649.6114,588.5844,581.3171,558.4036,457.0369,751.6321,738.3085,660.1506
53,621.2862,595.5831,474.8530,776.6680,765.4592,680.0499,657.4797,654.4900,620.1088,581.3171,542.3730,430.0766,751.6321,744.2646,722.0992
54,621.2862,589.4727,474.8530,776.6680,770.3500,683.9568,657.4797,655.8324,616.2961,581.3171,555.4449,457.0369,751.6321,748.4351,698.8479
55,621.2862,597.5387,483.1516,776.6680,773.1886,754.9219,657.4797,654.4900,620.1088,581.3171,561.8927,457.0369,751.6321,742.4045,685.5438
56,621.2862,592.6518,474.8530,776.6680,775.7982,754.9219,657.4797,653.7768,602.2781,581.3171,546.5890,457.0369,751.6321,743.5441,697.0514
57,621.2862,582.6962,510.4075,776.6680,769.3902,683.9568,657.4797,652.8921,583.9739,581.3171,576.1878,497.3215,751.6321,745.8672,684.0098
58,621.2862,596.2382,458.4089,776.6680,772.8033,680.0499,657.4797,654.4900,620.1088,581.3171,556.1073,497.3215,751.6321,747.1986,712.5782
59,621.2862,602.6255,485.5991,776.6680,773.5161,697.8693,657.4797,654.4900,620.1088,581.3171,549.9748,457.0369,751.6321,746.4663,671.4362
60,621.2862,616.2270,545.0192,776.6680,772.6534,719.7944,657.4797,657.4797,657.4797,581.3171,566.0953,449.3323,751.6321,743.4016,639.2073
61,621.2862,615.1849,545.0192,776.6680,774.0585,754.9219,657.4797,654.7015,588.0253,581.3171,555.9288,430.1916,751.6321,749.6741,724.4909
62,633.1727,615.4818,545.0192,776.6680,775.7982,754.9219,657.4797,651.8961,592.6304,581.3171,554.0786,457.0369,751.6321,745.2640,673.8526
63,633.1727,613.6256,545.0192,776.6680,774.6082,746.9200,657.4797,644.3384,541.4204,581.3171,558.7024,457.0369,751.6321,741.8508,675.8747
64,633.1727,621.7222,540.4615,776.6680,773.8492,706.1975,657.4797,650.2148,584.3116,581.3171,556.3437,457.0369,751.6321,738.6789,687.7747
65,633.1727,624.1004,474.8530,776.6680,776.6680,776.6680,657.4797,654.5992,585.4660,581.3171,557.7262,457.0369,751.6321,748.5884,724.4909
66,633.1727,632.3361,612.2568,776.6680,775.7982,754.9219,657.4797,654.4900,620.1088,581.3171,572.3520,497.3215,751.6321,744.1923,658.9736
67,633.1727,626.9591,540.4615,776.6680,776.6680,776.6680,657.4797,655.9849,620.1088,581.3171,561.1777,457.0369,751.6321,741.3667,668.5724
68,633.1727,629.4643,540.4615,776.6680,776.6680,776.6680,657.4797,653.6138,560.8309,581.3171,559.7787,413.1426,751.6321,745.2346,693.6906
69,633.1727,629.4643,540.4615,776.6680,772.0832,715.1226,657.4797,654.4900,620.1088,581.3171,563.0187,457.0369,751.6321,745.2327,712.1250
70,633.1727,629.4643,540.4615,776.6680,770.1042,691.1939,657.4797,655.9849,620.1088,581.3171,567.7340,465.3160,751.6321,733.4040,671.4171
71,633.1727,612.0777,476.6416,776.6680,776.6680,776.6680,657.4797,646.1993,520.8244,581.3171,561.4082,457.0369,751.6321,731.4479,609.9707
72,633.1727,607.8904,422.7052,776.6680,771.9171,714.7681,657.4797,649.4987,604.6683,581.3171,559.5468,457.0369,751.6321,740.6790,664.9524
73,633.1727,607.6338,414.7740,776.6680,773.5232,719.7944,657.4797,653.5918,597.6527,581.3171,558.4036,457.0369,764.2568,750.5540,712.0542
74,633.1727,613.8297,470.2954,776.6680,770.3512,697.3688,657.4797,650.8724,604.4094,581.3171,558.5793,443.2300,764.2568,740.7482,681.9844
75,633.1727,606.9307,540.4615,776.6680,774.9283,754.9219,657.4797,649.3234,581.3832,581.3171,534.8467,433.7435,764.2568,735.3501,673.5380
76,633.1727,613.6586,540.4615,776.6680,776.6680,776.6680,657.4797,651.0966,619.5831,581.3171,553.6334,430.0766,764.2568,746.9632,682.1557
77,633.1727,629.4643,540.4615,776.6680,776.6680,776.6680,657.4797,657.4797,657.4797,581.3171,569.9992,457.0369,764.2568,745.2574,685.5352
78,633.1727,629.4643,540.4615,776.6680,766.8025,687.2687,657.4797,653.8621,604.4094,581.3171,566.0738,457.0369,764.2568,758.3832,722.9815
79,633.1727,627.4951,540.4615,776.6680,764.1733,713.5420,657.4797,655.9849,620.1088,581.3171,566.7167,490.2923,805.1295,759.4581,644.3928
80,633.1727,622.9492,470.2954,776.6680,774.3453,740.3457,657.4797,649.2808,603.8558,581.3171,559.6042,457.0369,805.1295,765.1897,739.4325
81,633.1727,624.8802,540.4615,776.6680,776.6680,776.6680,657.4797,651.3729,612.2986,581.3171,542.1252,439.2146,805.1295,785.4485,739.4325
82,633.1727,622.0474,540.4615,776.6680,776.6680,776.6680,657.4797,651.1084,582.8530,596.1988,546.8980,443.3595,805.1295,797.0097,664.2199
83,633.1727,607.5498,470.2954,776.6680,773.7114,702.7529,657.4797,650.2275,560.8309,596.1988,547.4453,448.9271,805.1295,801.3902,744.9497
84,633.1727,626.3681,540.4615,776.6680,776.6680,776.6680,657.4797,649.6090,572.8243,596.1988,566.4205,449.3323,805.1295,805.1295,805.1295
85,633.1727,622.9492,470.2954,776.6680,775.1336,738.3074,657.4797,654.4900,620.1088,596.1988,589.5948,505.5088,805.1295,802.2812,748.1729
86,633.1727,623.5516,540.4615,776.6680,775.3454,743.6041,657.4797,655.9849,620.1088,596.1988,582.8775,469.4608,805.1295,802.5731,741.2203
87,633.1727,623.7866,540.4615,776.6680,773.0986,709.1799,657.4797,652.3857,581.8537,596.1988,593.0711,554.6350,805.1295,802.8861,749.0461
88,633.1727,629.7776,548.2940,776.6680,772.2388,709.4303,657.4797,657.4797,657.4797,596.1988,591.8034,559.5710,805.1295,801.9174,749.6518
89,633.1727,625.7558,540.4615,776.6680,773.1886,754.9219,657.4797,655.7613,620.1088,596.1988,587.5538,512.2032,805.1295,803.9051,774.5196
90,633.1727,618.3389,540.4615,776.6680,773.0340,707.5634,657.4797,650.2342,603.8558,596.1988,583.9881,504.1756,805.1295,804.1365,780.3051
91,633.1727,604.0180,470.2954,776.6680,776.6680,776.6680,657.4797,651.9734,620.1088,596.1988,586.8060,515.7511,805.1295,805.1295,805.1295
92,633.1727,611.8593,496.5391,776.6680,770.0030,680.0499,657.4797,645.4347,560.8309,596.1988,585.4069,507.6884,805.1295,799.4931,664.2199
93,633.1727,617.3066,493.9619,776.6680,775.7982,754.9219,657.4797,651.8976,620.1088,596.1988,583.8654,504.1756,805.1295,804.1365,780.3051
94,633.1727,609.7797,470.2954,776.6680,775.7982,754.9219,657.4797,654.3340,604.3827,596.1988,587.0486,521.8166,805.1295,800.8886,767.1781
95,633.1727,615.5323,470.2954,776.6680,776.6680,776.6680,657.4797,643.3623,571.5588,596.1988,596.1988,596.1988,815.7032,802.7692,749.0461
96,633.1727,595.3810,470.2954,776.6680,772.2924,713.2522,657.4797,651.8325,594.5904,596.1988,592.7898,559.5710,818.0200,802.9368,741.0979
97,633.1727,583.9463,422.7052,776.6680,773.3039,713.7787,657.4797,649.7215,616.5587,596.1988,594.7337,559.5710,818.0200,806.6994,780.3051
98,633.1727,611.4893,490.9140,776.6680,773.3460,715.3653,657.4797,654.3351,604.4094,596.1988,593.2685,559.5710,818.0200,809.1489,751.6321
99,633.1727,612.7217,477.0378,776.6680,776.6680,776.6680,657.4797,649.6286,576.7495,623.1547,593.3011,533.4285,818.0200,808.0193,721.4045
100,633.1727,602.9223,464.9194,776.6680,775.7982,754.9219,657.4797,643.6073,524.9290,623.1547,600.5117,596.1988,818.0200,817.4117,805.1295
101,633.1727,608.0956,469.8007,776.6680,772.9793,684.4514,657.4797,635.4693,509.9533,623.1547,614.4859,535.0607,818.0200,808.9158,735.0001
102,633.1727,618.1917,470.2954,776.6680,774.0585,754.9219,657.4797,639.2271,536.5672,623.1547,618.9219,562.0166,818.0200,818.0200,818.0200
103,633.1727,606.3342,429.4476,776.6680,776.6680,776.6680,657.4797,632.8853,555.1164,623.1547,618.4933,506.6213,818.0200,814.6108,732.7891
104,633.1727,602.3088,470.2954,776.6680,775.7982,754.9219,657.4797,634.8379,509.6681,623.1547,615.7478,539.1591,818.0200,817.8504,813.7806
105,633.1727,612.4362,470.2954,776.6680,774.9496,754.9219,657.4797,645.7977,603.8558,623.1547,613.2076,539.1591,818.0200,814.6992,735.0001
106,633.1727,616.4143,470.2954,776.6680,776.6680,776.6680,662.8250,642.5896,604.4094,623.1547,616.0977,547.5877,818.0200,815.1949,751.6321
107,633.1727,619.5997,540.4615,776.6680,775.7982,754.9219,662.8250,647.6665,611.7920,623.1547,611.2652,530.9432,818.0200,815.3002,783.8264
108,633.1727,605.0745,416.1615,776.6680,775.7982,754.9219,662.8250,639.0419,510.5659,623.1547,610.1849,539.1591,818.0200,815.3645,751.6321
109,633.1727,622.2607,504.5998,776.6680,773.1886,754.9219,662.8250,638.2774,549.2078,623.1547,616.5674,539.1591,818.0200,817.5113,813.7806
110,633.1727,627.4036,540.4615,776.6680,768.5863,714.7681,662.8250,635.1027,582.6878,623.1547,617.3020,565.2132,818.0200,817.5113,813.7806
111,633.1727,624.7167,540.4615,776.6680,771.5810,736.4786,674.3336,647.3222,541.8767,623.1547,612.4080,539.1591,818.0200,809.7995,751.6321
112,633.1727,632.3361,612.2568,776.6680,771.8887,722.4233,674.7933,638.7563,487.2460,638.2452,619.7240,602.9830,818.0200,816.6990,789.2339
113,633.1727,625.8210,470.2954,776.6680,773.1886,754.9219,674.7933,639.3863,487.2460,638.2452,613.6215,524.0084,818.0200,811.7969,738.1343
114,633.1727,622.3419,540.4615,776.6680,776.6680,776.6680,674.7933,643.7815,515.8605,638.2452,615.8330,539.1591,818.0200,812.4183,738.1343
115,633.1727,628.8539,546.1180,776.6680,771.9334,680.0499,674.7933,639.7135,487.2460,642.9645,625.1935,547.5877,818.0200,816.2326,781.6484
116,633.1727,606.8395,502.2914,776.6680,772.0898,683.9600,674.7933,653.5535,540.7541,671.0767,635.5542,551.3703,818.0200,817.3639,805.8575
117,633.1727,610.9250,422.7052,776.6680,776.6680,776.6680,674.7933,670.5621,621.9040,671.0767,639.0363,563.5606,818.0200,817.5113,813.7806
118,633.1727,620.3768,540.4615,776.6680,775.7982,754.9219,691.8075,675.4739,674.7933,671.0767,644.3409,607.2527,818.0200,813.8205,760.7259
119,633.1727,615.8604,470.2954,776.6680,775.7982,754.9219,691.8075,666.0497,597.7346,671.0767,668.8277,642.9645,818.0200,812.6969,747.1235
120,633.1727,608.3816,470.2954,776.6680,776.6680,776.6680,691.8075,680.3655,600.0665,671.0767,658.8079,570.4205,818.0200,817.6809,813.7806
121,633.1727,610.7471,470.2954,776.6680,775.7982,754.9219,691.8075,691.8075,691.8075,671.0767,666.7410,562.6863,818.0200,817.3417,813.7806
122,633.1727,614.6305,540.4615,776.6680,776.6680,776.6680,691.8075,684.9802,601.4380,671.0767,665.5817,602.3890,818.0200,815.3645,751.6321
123,633.1727,614.1718,524.7780,776.6680,774.9496,754.9219,691.8075,687.6096,638.9182,671.0767,668.3292,602.3890,818.0200,814.7886,745.7143
124,633.1727,616.5700,538.0036,776.6680,775.7982,754.9219,691.8075,689.6919,638.9182,671.0767,671.0767,671.0767,818.0200,814.9975,750.9366
125,633.1727,627.7937,565.9351,776.6680,776.6680,776.6680,691.8075,689.6919,638.9182,671.0767,665.5817,602.3890,818.0200,814.7886,764.6045
126,633.1727,624.9346,540.4615,776.6680,770.9763,701.9977,691.8075,690.5327,659.9382,671.0767,654.6309,602.3890,818.0200,807.8045,722.8219
127,633.1727,602.4025,529.3509,776.6680,771.1288,686.8206,691.8075,685.4608,638.9182,671.0767,671.0767,671.0767,818.0200,808.3535,700.6704
128,633.1727,612.1912,495.7689,776.6680,774.9283,754.9219,691.8075,687.7739,638.9182,671.0767,668.3292,602.3890,818.0200,814.9407,794.8904
129,633.1727,613.3925,540.4615,776.6680,775.7982,754.9219,691.8075,686.4350,610.3847,671.0767,665.2440,593.9467,818.0200,808.3613,733.1938
130,633.1727,613.9886,470.2954,776.6680,772.9179,704.1284,691.8075,691.1120,674.4204,671.0767,671.0767,671.0767,818.0200,813.2885,774.3063
131,633.1727,629.4643,540.4615,776.6680,775.0170,735.3923,691.8075,687.3043,638.9182,671.0767,671.0767,671.0767,818.0200,814.5059,755.2511
132,633.1727,623.0663,540.4615,776.6680,771.0346,635.8330,691.8075,679.1557,611.7398,671.0767,665.5817,602.3890,825.3986,813.5394,738.1343
133,633.1727,629.4643,540.4615,776.6680,765.0137,507.0567,691.8075,687.5763,638.9182,671.0767,671.0767,671.0767,825.3986,811.9723,747.7292
134,633.1727,629.2624,544.1297,776.6680,775.7982,754.9219,691.8075,679.9115,594.2596,671.0767,668.0048,594.2792,825.3986,802.6052,745.7143
135,633.1727,623.0504,540.4615,776.6680,764.4749,680.0499,691.8075,685.4608,638.9182,671.0767,660.3182,518.6199,825.3986,815.6569,747.6875
136,633.1727,615.9667,443.6970,776.6680,773.0742,708.5686,691.8075,672.2922,560.1138,671.0767,665.9472,602.3890,838.6050,821.0128,782.4537
137,633.1727,631.7424,597.4150,776.6680,774.3809,741.2377,691.8075,685.4608,638.9182,671.0767,659.7490,593.9467,838.6050,826.8196,794.8904
138,633.1727,626.2992,540.4615,776.6680,773.1886,754.9219,691.8075,689.6919,638.9182,671.0767,653.2724,602.3890,838.6050,819.7432,758.4679
139,633.1727,621.3703,542.5012,776.6680,775.7982,754.9219,691.8075,688.4675,638.9182,671.0767,660.0662,601.8773,838.6050,822.0593,747.5449
140,633.1727,620.5812,554.0448,776.6680,768.5092,649.3575,691.8075,679.7692,602.4082,671.0767,662.8341,602.3890,838.6050,834.4675,781.7634
141,633.1727,616.7337,540.4615,776.6680,769.0298,714.2332,691.8075,687.5763,638.9182,671.0767,665.5817,602.3890,838.6050,838.0767,825.3986
142,633.1727,626.8425,554.0448,776.6680,773.8031,748.5376,691.8075,683.9311,638.9182,671.0767,665.8908,602.3890,843.5957,833.1412,753.7788
143,639.2945,633.4176,633.1727,776.6680,766.3081,683.9568,691.8075,686.0467,638.9182,671.0767,668.3292,602.3890,843.5957,832.4649,762.3377
144,639.2945,629.5754,484.5727,776.6680,770.5180,688.1576,691.8075,686.2729,606.3333,671.0767,659.0866,488.2888,843.5957,834.3990,794.8904
145,639.2945,635.7148,609.9974,776.6680,768.4541,680.0499,691.8075,679.1167,558.6838,671.0767,659.2273,602.3890,843.5957,832.3992,778.8160
146,639.2945,634.6216,583.9434,776.6680,771.4489,754.9219,691.8075,683.0338,638.9182,671.0767,667.4698,602.3890,843.5957,838.4879,801.9859
147,639.2945,633.3018,583.9434,776.6680,771.8863,678.8708,691.8075,686.3097,638.9182,671.0767,666.4307,602.3890,843.5957,837.7347,778.8160
148,639.2945,633.3914,583.9434,776.6680,776.6680,776.6680,691.8075,683.4288,626.8449,671.0767,665.5817,602.3890,843.5957,837.3945,782.4537
149,639.2945,639.2945,639.2945,776.6680,775.7982,754.9219,691.8075,691.0556,673.0114,671.0767,662.4855,593.6734,843.5957,832.1499,786.0026
150,639.2945,637.0805,583.9434,776.6680,776.6680,776.6680,691.8075,682.7945,625.1504,671.0767,671.0767,671.0767,843.5957,836.5784,759.4116
151,639.2945,636.6215,572.4697,776.6680,776.6680,776.6680,691.8075,686.0980,601.9601,671.0767,664.9188,602.3890,843.5957,840.5807,792.0439
152,639.2945,630.6443,570.3696,776.6680,773.8151,727.0910,691.8075,686.0223,600.0665,671.0767,667.1548,621.0309,843.5957,835.4707,745.7143
153,639.2945,637.0805,583.9434,776.6680,775.7982,754.9219,691.8075,689.6919,638.9182,671.0767,669.0748,621.0309,843.5957,836.2628,786.0026
154,639.2945,637.0805,583.9434,776.6680,774.4756,754.9219,691.8075,689.6919,638.9182,671.0767,671.0767,671.0767,843.5957,834.1486,786.0026
155,639.2945,639.2945,639.2945,776.6680,774.9283,754.9219,691.8075,687.5763,638.9182,671.0767,666.4085,554.3738,843.5957,839.2956,795.6541
156,639.2945,630.4383,583.9434,776.6680,770.2870,682.3823,691.8075,689.5355,635.0068,671.0767,666.4929,602.3890,843.5957,839.7403,800.5178
157,639.2945,627.5626,567.4006,776.6680,770.7765,716.3658,691.8075,681.9508,575.0499,671.0767,664.3255,602.3890,843.5957,834.7844,764.8583
158,639.2945,628.2243,583.9434,776.6680,768.7571,687.6250,691.8075,691.8075,691.8075,671.0767,668.3292,602.3890,843.5957,825.3288,642.4212
159,639.2945,628.2243,583.9434,776.6680,762.9670,682.7380,691.8075,691.8075,691.8075,671.0767,662.8341,602.3890,843.5957,828.8743,731.4916
160,639.2945,634.8664,583.9434,776.6680,755.7524,609.1801,691.8075,689.2901,638.9182,671.0767,668.3292,602.3890,843.5957,839.8225,794.8904
161,639.2945,626.6195,557.3976,776.6680,760.5431,680.0499,691.8075,686.9297,632.7980,671.0767,665.6372,602.3890,843.5957,841.2132,831.6831
162,639.2945,632.3038,575.2278,776.6680,758.9273,680.0499,691.8075,690.2501,652.8733,671.0767,665.5817,602.3890,843.5957,838.1180,706.6531
163,639.2945,628.6739,513.7772,776.6680,760.3535,676.0397,691.8075,689.6919,638.9182,671.0767,666.6886,599.6049,843.5957,835.6275,741.2702
164,666.0972,621.1527,514.9348,776.6680,755.7251,666.4114,691.8075,685.4608,638.9182,671.0767,669.5475,632.8468,843.5957,840.7381,819.8063
165,666.0972,622.2503,513.7772,776.6680,752.9079,651.2543,691.8075,685.2587,580.9767,671.0767,668.5162,607.0642,843.5957,841.1592,806.5084
166,666.0972,645.7877,513.7772,776.6680,756.3890,618.3508,691.8075,687.5763,638.9182,671.0767,663.2640,602.3890,843.5957,840.1694,781.7634
167,666.0972,656.7182,513.7772,776.6680,758.2661,645.7677,691.8075,687.5763,638.9182,671.0767,668.7590,613.1351,843.5957,834.8986,712.9160
168,666.0972,661.7959,558.5659,776.6680,766.0122,680.0499,691.8075,691.8075,691.8075,671.0767,669.4305,629.9237,843.5957,842.2936,811.0425
169,666.0972,666.0972,666.0972,776.6680,757.8341,613.1552,691.8075,689.6919,638.9182,671.0767,658.0789,602.3890,843.5957,843.5957,843.5957
170,684.8933,666.8490,666.0972,776.6680,773.1886,754.9219,691.8075,689.6919,638.9182,671.0767,664.6374,581.0217,843.5957,832.3444,771.3799
171,684.8933,674.5773,577.3620,776.6680,766.2375,581.1431,691.8075,689.5313,634.9026,671.0767,663.5798,602.3890,843.5957,838.1037,792.0439
172,684.8933,679.6896,611.1905,776.6680,754.5409,621.3051,691.8075,687.5763,638.9182,671.0767,658.3923,602.3890,843.5957,836.5370,776.7890
173,684.8933,677.4872,577.3620,776.6680,758.0571,659.3642,691.8075,685.0891,627.3002,671.0767,645.4011,474.9573,843.5957,841.4526,790.0175
174,684.8933,652.7544,515.4944,776.6680,767.6466,691.1020,691.8075,687.0256,572.2611,671.0767,644.0638,563.4891,843.5957,841.3524,787.5123
175,684.8933,651.1203,558.5659,776.6680,774.5486,745.4302,691.8075,688.1914,638.9182,671.0767,657.3599,602.3890,843.5957,837.8054,782.4537
176,684.8933,669.5148,515.4944,776.6680,766.9345,739.8519,691.8075,686.4820,611.5596,671.0767,650.5149,595.6947,843.5957,834.7405,765.4268
177,684.8933,663.1506,515.4944,776.6680,772.2364,687.6250,691.8075,687.5763,638.9182,671.0767,661.8610,602.3890,843.5957,832.2710,749.0766
178,684.8933,662.1436,500.6127,776.6680,772.5688,717.6800,691.8075,687.5763,638.9182,683.1319,655.7507,516.1812,843.5957,834.9429,749.0766
179,684.8933,668.0260,500.6127,776.6680,772.7870,723.1355,691.8075,686.4087,609.7279,683.1319,648.1400,446.4952,843.5957,841.6897,831.6831
